path	Consonant_before_vowel	Vowel	Start_time_V(ms)	End_time_V(ms)	Duration_V(ms)	Phone_after_V	Duration_phone_after_V(ms)	Word	Starttime_word(ms)	Endtime_word(ms)	Word_Duration(ms)	Speaker_rate
common_voice_uk_20921770	p	ɪ	2600	2660	60	t	110	опитала	2420	2990	570	14.024
common_voice_uk_20921771	t	a	1140	1230	90	k	110	так	1100	1340	240	11.94
common_voice_uk_20921772	k	u	2890	2940	50	p	120	держзакупівлях	2420	3540	1120	12.521
common_voice_uk_20921773	k	a	1390	1450	60	p	80	капітальний	1320	2020	700	12.955
common_voice_uk_20921773	p	i	1530	1590	60	t	100	капітальний	1320	2020	700	12.955
common_voice_uk_20921814	t	a	1780	1870	90	t	80	достатньо	1500	2020	520	12.975
common_voice_uk_20921867	p	i	1970	2030	60	s	100	після	1880	2210	330	13.563
common_voice_uk_20921882	k	a	2070	2120	50	p	70	капелюсі	2000	2510	510	11.881
common_voice_uk_20928530	t	ɪ	1150	1190	40	k	90	флористика	690	1310	620	15.417
common_voice_uk_20930211	t	u	2450	2520	70	t	60	тут	2390	2580	190	10.131
common_voice_uk_20930220	d	a	900	990	90	t	90	подати	700	1120	420	13.433
common_voice_uk_20930222	t	a	1540	1650	110	t	120	вітати	1340	1800	460	12.923
common_voice_uk_20930224	t	a	660	710	50	k	90	так	620	800	180	13.061
common_voice_uk_20930233	t	a	950	1230	280	k	140	так	900	1370	470	10.067
common_voice_uk_20930236	p	ɪ	1660	1720	60	s	80	списувати	1520	2010	490	15.349
common_voice_uk_20930237	d	a	1520	1590	70	t	80	перекладати	1070	1710	640	14.881
common_voice_uk_20930239	d	a	3280	3360	80	s	50	надасть	3020	3450	430	14.868
common_voice_uk_20930280	p	ɪ	1800	1870	70	t	100	питання	1710	2210	500	12.624
common_voice_uk_20930280	p	i	2300	2350	50	s	90	після	2210	2520	310	12.624
common_voice_uk_20930404	t	a	510	550	40	k	80	такий	460	710	250	16.508
common_voice_uk_20930426	b	u	610	660	50	t	60	прибуткове	410	1030	620	12.581
common_voice_uk_20930430	p	u	2330	2370	40	t	60	депутатів	2170	2720	550	18.041
common_voice_uk_20930433	t	ɪ	2130	2170	40	k	70	пластикові	1870	2380	510	14.256
common_voice_uk_20930444	t	ɪ	1360	1430	70	s	80	тиснула	1260	1700	440	15.044
common_voice_uk_20930452	t	u	1240	1330	90	p	60	вступом	1050	1550	500	15
common_voice_uk_20930496	t	a	360	400	40	k	90	такою	310	640	330	16.59
common_voice_uk_20930499	d	u	1330	1410	80	p	80	дупою	1240	1600	360	14.796
common_voice_uk_20930509	d	u	860	910	50	ʃ	110	душа	780	1090	310	12.451
common_voice_uk_20930511	k	u	460	510	50	s	100	вкуси	320	700	380	11.667
common_voice_uk_20930527	d	a	1390	1470	80	t	70	нагадати	1100	1580	480	15.578
common_voice_uk_20930542	t	a	420	450	30	k	50	так	370	500	130	16.216
common_voice_uk_20930565	k	a	150	190	40	p	70	капіталізм	90	650	560	18.327
common_voice_uk_20930565	p	i	260	300	40	t	70	капіталізм	90	650	560	18.327
common_voice_uk_20930565	d	ɪ	1860	1900	40	t	80	доводити	1550	2020	470	18.327
common_voice_uk_20930596	k	a	2720	2790	70	ʃ	80	кашкет	2670	3110	440	8.119
common_voice_uk_20930608	t	ɪ	2160	2220	60	k	90	політики	1790	2530	740	13.636
common_voice_uk_20930611	t	a	2920	3030	110	t	70	статтю	2750	3370	620	15.05
common_voice_uk_20930633	d	a	1860	1980	120	t	80	дати	1770	2120	350	14.188
common_voice_uk_20930669	b	ɪ	1870	1920	50	s	80	особистості	1610	2390	780	15.385
common_voice_uk_20930726	t	a	490	630	140	k	160	так	440	790	350	11.765
common_voice_uk_20930729	t	a	860	920	60	k	50	так	780	970	190	15.537
common_voice_uk_20935785	b	u	1590	1660	70	t	60	бути	1510	1780	270	13.889
common_voice_uk_20936079	p	ɪ	1340	1410	70	t	100	питання	1260	1860	600	10.056
common_voice_uk_20936088	t	a	1590	1660	70	k	100	такого	1500	1980	480	10.112
common_voice_uk_20936090	t	ɪ	4010	4100	90	t	80	інституті	3770	4630	860	11.248
common_voice_uk_20936114	p	ɪ	2370	2420	50	t	100	питанні	2310	2830	520	11.936
common_voice_uk_20936197	p	a	890	990	100	t	40	закарпатські	450	1210	760	12.993
common_voice_uk_20936197	t	ɪ	2920	3060	140	s	150	тиси	2820	3390	570	12.993
common_voice_uk_20936198	d	ɪ	1370	1420	50	k	90	радикальна	1120	1840	720	8.362
common_voice_uk_20936200	t	ɪ	1140	1280	140	k	190	єретик	690	1470	780	11.857
common_voice_uk_20936200	t	u	2590	2660	70	p	50	виступає	2340	2880	540	11.857
common_voice_uk_20936267	d	a	2570	2690	120	k	70	редакції	2380	2980	600	12.474
common_voice_uk_20936293	t	a	1460	1520	60	k	110	такого	1360	1920	560	11.673
common_voice_uk_20936304	t	a	1100	1160	60	k	70	така	1040	1320	280	11.258
common_voice_uk_20947491	p	i	860	910	50	s	100	після	810	1130	320	10.893
common_voice_uk_20947495	k	a	3510	3540	30	s	120	скасування	3340	4050	710	12.865
common_voice_uk_20947501	t	a	2380	2440	60	k	110	таких	2320	2710	390	10.556
common_voice_uk_20947530	t	u	3620	3660	40	p	70	підступного	3330	4010	680	12.712
common_voice_uk_20947566	t	a	1300	1360	60	k	100	такий	1240	1580	340	14.897
common_voice_uk_20947578	t	a	2030	2060	30	k	80	таки	1940	2210	270	10.286
common_voice_uk_20948308	t	ɪ	680	730	50	k	80	практика	320	970	650	9.416
common_voice_uk_20948308	t	a	2850	2900	50	k	70	таких	2790	3090	300	9.416
common_voice_uk_20948310	d	ɪ	600	660	60	t	120	дитина	520	1010	490	14.615
common_voice_uk_20948513	d	ɪ	2250	2420	170	ʃ	290	сидиш	1890	2710	820	8.418
common_voice_uk_20956322	p	ɪ	2320	2370	50	t	90	попит	2110	2460	350	12.91
common_voice_uk_20956324	t	ɪ	1430	1480	50	k	110	ротику	1130	1820	690	10.8
common_voice_uk_20956357	b	ɪ	1450	1490	40	s	80	особисто	1140	1670	530	12.788
common_voice_uk_20956361	p	ɪ	1500	1550	50	t	110	питань	1420	1870	450	15.167
common_voice_uk_20956407	t	ɪ	2630	2700	70	ʃ	90	затишку	2360	3070	710	14.231
common_voice_uk_20956409	b	u	2680	2750	70	t	70	бути	2590	2900	310	12.281
common_voice_uk_20956443	t	ɪ	1240	1290	50	p	100	стипендія	1060	1680	620	12.36
common_voice_uk_20963251	p	a	880	960	80	k	140	навпаки	590	1240	650	10.286
common_voice_uk_20963285	d	ɪ	630	680	50	s	100	дискримінації	580	1500	920	14.286
common_voice_uk_20963286	p	i	690	730	40	s	150	пісні	640	1040	400	15.407
common_voice_uk_20963302	t	ɪ	2360	2400	40	k	70	практику	2030	2540	510	13.775
common_voice_uk_20963313	b	u	1130	1190	60	t	100	бути	1040	1320	280	12.533
common_voice_uk_20963322	t	a	440	550	110	k	90	так	370	640	270	13.538
common_voice_uk_20963325	t	a	2160	2210	50	t	110	татуюванням	2080	2850	770	12.804
common_voice_uk_20964150	t	a	390	420	30	k	80	так	340	500	160	16.043
common_voice_uk_20964164	t	a	80	110	30	k	30	так	50	140	90	10.115
common_voice_uk_20970378	t	a	1880	1940	60	k	70	так	1820	2010	190	13.024
common_voice_uk_20970382	k	a	1720	1750	30	s	100	скасували	1560	2220	660	12.92
common_voice_uk_20970382	t	u	2490	2520	30	p	70	виступ	2220	2590	370	12.92
common_voice_uk_20970416	t	u	1550	1630	80	p	60	вступиться	1350	2120	770	10.05
common_voice_uk_20970420	d	ɪ	4190	4260	70	t	80	призводити	3750	4410	660	13.446
common_voice_uk_20970474	t	a	2440	2470	30	ʃ	120	розташування	2110	2930	820	13.029
common_voice_uk_20970476	p	i	1220	1290	70	s	110	після	1190	1510	320	13.573
common_voice_uk_20970492	p	i	1980	2030	50	ʃ	80	неспішно	1720	2190	470	15.056
common_voice_uk_20970492	d	a	2420	2520	100	t	80	віддатися	2190	2810	620	15.056
common_voice_uk_20970493	t	a	1650	1700	50	k	80	така	1540	1850	310	13.065
common_voice_uk_20970598	t	a	1140	1200	60	k	130	такий	1040	1480	440	10.398
common_voice_uk_20970622	t	u	650	740	90	t	110	тут	590	850	260	10.345
common_voice_uk_20971719	p	u	1940	1990	50	s	100	відпускають	1670	2410	740	13.093
common_voice_uk_20971720	t	a	80	220	140	k	70	також	50	440	390	12.023
common_voice_uk_20971735	t	u	3200	3340	140	k	80	штука	3010	3520	510	10.998
common_voice_uk_20971751	t	a	780	970	190	k	190	так	720	1160	440	11.95
common_voice_uk_20971759	k	a	2810	2870	60	s	100	скасування	2670	3340	670	12.02
common_voice_uk_20971762	d	a	1260	1370	110	t	70	відповідати	740	1480	740	13.043
common_voice_uk_20971771	d	ɪ	3060	3130	70	t	80	розгладити	2590	3290	700	12.785
common_voice_uk_20971778	p	ɪ	1960	2050	90	t	120	питаннями	1850	2860	1010	10.417
common_voice_uk_20971779	t	a	690	830	140	k	70	так	630	900	270	11.24
common_voice_uk_20971784	t	a	1880	1990	110	k	70	також	1820	2190	370	13.479
common_voice_uk_20971787	t	a	3600	3660	60	k	80	таку	3520	3790	270	12.832
common_voice_uk_20975612	b	u	1250	1320	70	t	80	добробут	790	1400	610	13.18
common_voice_uk_20976993	t	a	730	870	140	k	110	так	670	980	310	12.403
common_voice_uk_20977009	p	i	750	830	80	s	120	після	700	1040	340	13.136
common_voice_uk_20977012	t	a	1210	1280	70	k	90	також	1140	1590	450	12.5
common_voice_uk_20987005	t	u	2310	2350	40	p	50	доступом	2010	2510	500	13.812
common_voice_uk_20987006	b	u	700	780	80	t	70	бути	600	880	280	11.912
common_voice_uk_20987011	t	ɪ	1650	1690	40	k	130	ротику	1340	2010	670	9.783
common_voice_uk_20987017	t	a	890	980	90	k	250	так	830	1230	400	11.613
common_voice_uk_20987034	d	ɪ	800	840	40	t	80	дитині	680	1110	430	13.03
common_voice_uk_20987058	t	a	630	670	40	k	90	такий	570	840	270	13.921
common_voice_uk_20992649	d	a	1810	1860	50	k	80	наждака	1570	1990	420	15.845
common_voice_uk_20992650	d	ɪ	1360	1420	60	t	100	гладити	990	1570	580	12.227
common_voice_uk_20992655	t	a	1520	1550	30	k	100	такі	1460	1710	250	12.214
common_voice_uk_20992656	t	u	860	920	60	t	90	тут	800	1010	210	12.15
common_voice_uk_20992665	t	a	430	490	60	k	90	таки	360	630	270	13.934
common_voice_uk_20992665	p	ɪ	1810	1860	50	t	110	питанню	1750	2200	450	13.934
common_voice_uk_20992668	p	i	60	90	30	s	90	після	50	280	230	14.058
common_voice_uk_20992668	t	u	1070	1150	80	p	90	наступного	800	1500	700	14.058
common_voice_uk_20992672	t	a	970	1020	50	k	70	також	910	1210	300	15.693
common_voice_uk_20992697	t	ɪ	1930	1980	50	t	60	виростити	1600	2080	480	16.346
common_voice_uk_20992716	t	a	1500	1540	40	k	80	такий	1440	1690	250	14.857
common_voice_uk_20992717	k	u	1790	1850	60	p	70	купив	1710	2060	350	9.583
common_voice_uk_20992738	k	u	1210	1270	60	p	90	купив	1110	1490	380	8.519
common_voice_uk_20992747	p	i	1250	1330	80	k	70	спікера	1050	1540	490	13.363
common_voice_uk_20992748	b	ɪ	630	680	50	ʃ	110	любиш	430	790	360	7.903
common_voice_uk_20992749	t	ɪ	2300	2340	40	k	90	стикається	2140	2690	550	15.548
common_voice_uk_20992753	p	ɪ	1550	1600	50	t	80	питається	1480	1980	500	15.484
common_voice_uk_20992767	k	i	1080	1140	60	s	60	кількість	830	1230	400	16.447
common_voice_uk_20992770	t	a	1070	1130	60	k	100	таке	990	1360	370	12.121
common_voice_uk_20992770	k	u	1470	1520	50	p	80	купив	1360	1730	370	12.121
common_voice_uk_20992772	p	u	1320	1360	40	s	90	пропускай	1080	1670	590	13.968
common_voice_uk_20992773	d	ɪ	1280	1350	70	t	80	дитинство	1230	1810	580	14.286
common_voice_uk_20992775	t	a	2290	2330	40	k	60	така	2240	2440	200	15.141
common_voice_uk_20992776	d	u	940	990	50	ʃ	120	душа	870	1170	300	13.836
common_voice_uk_20992849	b	u	590	700	110	k	80	бук	470	780	310	11.986
common_voice_uk_20995232	t	a	1690	1740	50	k	90	такого	1620	2020	400	9.816
common_voice_uk_20995237	t	ɪ	1180	1210	30	t	70	конституції	910	1550	640	13.514
common_voice_uk_20995240	b	u	2280	2330	50	t	70	буття	2170	2740	570	13.494
common_voice_uk_20995250	t	u	620	680	60	p	110	ступали	380	1050	670	9.631
common_voice_uk_20995262	t	a	900	1020	120	k	140	так	790	1160	370	11.538
common_voice_uk_21022097	b	a	2300	2330	30	s	120	басейнах	2210	2810	600	14.12
common_voice_uk_21022130	p	i	890	920	30	s	140	після	840	1140	300	13.407
common_voice_uk_21022133	t	a	1040	1080	40	k	110	таке	980	1250	270	14.425
common_voice_uk_21022134	t	u	2740	2780	40	p	70	виступ	2480	2850	370	15.76
common_voice_uk_21022151	b	ɪ	3610	3680	70	t	110	зробити	3430	3820	390	13.433
common_voice_uk_21022153	p	ɪ	2460	2510	50	t	100	питаюсь	2380	3040	660	11.89
common_voice_uk_21022240	t	a	1090	1150	60	k	90	так	1030	1240	210	12.037
common_voice_uk_21022250	p	i	1090	1130	40	ʃ	170	пішла	1000	1360	360	15.179
common_voice_uk_21022261	b	a	1000	1080	80	t	60	розрубати	660	1220	560	13.661
common_voice_uk_21022331	t	ɪ	950	980	30	t	90	конституцією	660	1380	720	16.986
common_voice_uk_21022343	t	u	1200	1240	40	p	50	наступне	950	1420	470	15.865
common_voice_uk_21022343	p	ɪ	1500	1540	40	t	70	питання	1420	1870	450	15.865
common_voice_uk_21022345	t	a	820	870	50	k	110	так	750	980	230	12.5
common_voice_uk_21022364	t	a	740	780	40	k	90	таке	680	900	220	15.778
common_voice_uk_21022364	t	a	1120	1160	40	ʃ	120	розташування	900	1610	710	15.778
common_voice_uk_21022369	t	ɪ	2190	2230	40	t	60	прикрутити	1790	2350	560	17.617
common_voice_uk_21022373	d	u	790	820	30	ʃ	110	душа	700	990	290	9.524
common_voice_uk_21022389	b	ɪ	1250	1310	60	t	70	збитими	1070	1540	470	14.062
common_voice_uk_21022398	b	ɪ	1600	1660	60	t	80	робити	1430	1790	360	15.488
common_voice_uk_21022399	t	a	1270	1310	40	k	80	таки	1220	1440	220	14.194
common_voice_uk_21022478	t	a	1770	1820	50	k	60	такої	1710	1990	280	16.304
common_voice_uk_21022478	t	ɪ	2320	2370	50	k	70	політики	1990	2500	510	16.304
common_voice_uk_21022486	t	u	810	890	80	t	70	тут	740	960	220	5.056
common_voice_uk_21022487	t	a	1670	1740	70	k	60	тактиками	1580	2140	560	13.846
common_voice_uk_21022487	t	ɪ	1860	1900	40	k	60	тактиками	1580	2140	560	13.846
common_voice_uk_21022489	d	a	1200	1250	50	t	70	видатки	1010	1570	560	14.831
common_voice_uk_21022489	k	u	2270	2310	40	p	80	сукупних	2040	2580	540	14.831
common_voice_uk_21022496	t	a	890	950	60	k	100	так	800	1050	250	14.138
common_voice_uk_21022508	t	u	2020	2080	60	p	70	ступаючи	1850	2430	580	11.321
common_voice_uk_21022509	k	i	1150	1200	50	s	30	кількість	830	1270	440	16.071
common_voice_uk_21022516	p	ɪ	1590	1620	30	t	60	питання	1510	1920	410	16.062
common_voice_uk_21022545	p	ɪ	1130	1200	70	s	150	записувалися	910	1840	930	12.977
common_voice_uk_21022686	d	ɪ	840	880	40	p	90	диплом	750	1180	430	16.234
common_voice_uk_21022803	k	i	2700	2760	60	s	100	жорстокість	2140	3030	890	12.008
common_voice_uk_21022804	t	a	1230	1270	40	k	80	таке	1160	1420	260	12.8
common_voice_uk_21022807	p	i	1640	1680	40	s	120	після	1560	1880	320	15.89
common_voice_uk_21022815	b	u	1060	1130	70	t	80	майбутньому	810	1420	610	14.797
common_voice_uk_21022835	t	a	690	730	40	k	70	таким	640	890	250	15.865
common_voice_uk_21022835	k	i	1710	1750	40	s	50	якістю	1490	1910	420	15.865
common_voice_uk_21022837	p	i	2120	2160	40	s	120	пісні	2040	2400	360	16.576
common_voice_uk_21022844	b	u	830	920	90	k	100	бука	720	1090	370	11.333
common_voice_uk_21022857	p	u	1140	1180	40	t	60	депутати	960	1460	500	14.458
common_voice_uk_21022857	t	a	1240	1330	90	t	60	депутати	960	1460	500	14.458
common_voice_uk_21022858	p	u	2110	2160	50	s	130	пустині	2040	2550	510	15.584
common_voice_uk_21022871	p	i	1620	1680	60	ʃ	110	успішність	1420	2020	600	15.634
common_voice_uk_21022886	t	a	940	990	50	t	60	змотати	660	1100	440	14.433
common_voice_uk_21022896	t	ɪ	790	840	50	k	80	критикують	560	1180	620	16.766
common_voice_uk_21022899	p	ɪ	920	970	50	t	70	запитання	710	1340	630	16.76
common_voice_uk_21022905	b	ɪ	1570	1620	50	t	90	зробити	1340	1740	400	17.204
common_voice_uk_21022939	b	a	1510	1610	100	k	90	собаки	1280	1880	600	14.754
common_voice_uk_21022944	t	ɪ	2590	2630	40	k	100	спотикання	2240	3130	890	13.828
common_voice_uk_21022973	t	u	690	730	40	p	80	поступово	450	1040	590	16.524
common_voice_uk_21022973	p	i	1140	1170	30	s	110	після	1040	1360	320	16.524
common_voice_uk_21050200	d	ɪ	2710	2860	150	t	120	кредит	2320	2980	660	13.084
common_voice_uk_21050261	k	u	1090	1200	110	p	80	скуп	900	1280	380	10.241
common_voice_uk_21050406	d	a	2460	2550	90	t	70	дати	2390	2710	320	14.868
common_voice_uk_21050412	t	a	670	730	60	k	70	так	610	800	190	13.738
common_voice_uk_21050419	p	i	1220	1290	70	t	60	спітнілий	1080	1580	500	13.793
common_voice_uk_21050567	d	ɪ	2290	2340	50	k	90	дикувату	2220	2790	570	13.158
common_voice_uk_21050627	d	ɪ	2790	2840	50	s	70	дисципліни	2670	3560	890	12.373
common_voice_uk_21050700	p	ɪ	780	840	60	ʃ	90	пишу	720	980	260	13.131
common_voice_uk_21051089	p	i	1310	1430	120	s	140	пісня	1210	1750	540	12.023
common_voice_uk_21051207	t	a	2560	2630	70	k	70	також	2450	2780	330	10.478
common_voice_uk_21051355	t	a	1240	1280	40	k	80	таких	1160	1510	350	16.279
common_voice_uk_21076055	t	a	1450	1510	60	t	90	статутного	1320	1970	650	13.63
common_voice_uk_21076055	t	u	1600	1670	70	t	90	статутного	1320	1970	650	13.63
common_voice_uk_21076055	k	a	2070	2110	40	p	90	капіталу	1970	2600	630	13.63
common_voice_uk_21076055	p	i	2200	2250	50	t	110	капіталу	1970	2600	630	13.63
common_voice_uk_21076055	b	ɪ	4160	4240	80	t	70	збитків	3990	4560	570	13.63
common_voice_uk_21076110	t	a	1760	1810	50	k	120	такий	1680	2000	320	10.226
common_voice_uk_21076112	t	a	700	760	60	k	130	також	650	1130	480	7.469
common_voice_uk_21076123	p	a	2430	2480	50	s	120	пасажирів	2330	3060	730	12.377
common_voice_uk_21076179	d	ɪ	1910	1970	60	ʃ	130	проходиш	1440	2100	660	12.329
common_voice_uk_21076206	t	u	1470	1540	70	t	70	тут	1370	1610	240	12.255
common_voice_uk_21076219	t	a	770	860	90	k	90	так	710	950	240	12.019
common_voice_uk_21076232	p	ɪ	2160	2220	60	s	170	писати	2040	2680	640	8.824
common_voice_uk_21076273	t	u	820	900	80	p	90	ступав	600	1170	570	10.756
common_voice_uk_21076321	d	a	1810	1930	120	t	90	правоздатність	1340	2210	870	12.402
common_voice_uk_21076353	p	ɪ	890	950	60	t	120	питання	780	1340	560	11.203
common_voice_uk_21076359	p	i	650	740	90	s	120	після	590	960	370	11.515
common_voice_uk_21076385	t	u	1080	1180	100	p	60	наступне	800	1340	540	14.662
common_voice_uk_21076385	p	ɪ	1430	1480	50	t	100	питання	1340	1830	490	14.662
common_voice_uk_21076412	t	a	520	580	60	k	110	також	470	920	450	12.632
common_voice_uk_21076419	t	a	1410	1490	80	t	90	штати	1240	1620	380	13.569
common_voice_uk_21076420	b	u	1270	1370	100	t	90	бути	1180	1510	330	9.73
common_voice_uk_21076428	d	ɪ	760	830	70	t	100	дитинства	670	1390	720	12.014
common_voice_uk_21076431	p	u	1160	1220	60	t	70	депутати	950	1530	580	11.951
common_voice_uk_21076431	t	a	1290	1380	90	t	90	депутати	950	1530	580	11.951
common_voice_uk_21076431	p	ɪ	2390	2430	40	t	110	питання	2300	2880	580	11.951
common_voice_uk_21076449	b	u	2450	2540	90	t	90	бути	2380	2680	300	12.121
common_voice_uk_21076450	t	a	740	810	70	k	140	така	680	1090	410	11.009
common_voice_uk_21076586	d	a	2060	2190	130	s	30	дасть	1930	2250	320	12.85
common_voice_uk_21076587	d	a	1580	1680	100	t	120	дати	1500	1850	350	12.585
common_voice_uk_21076639	t	ɪ	1530	1600	70	t	110	інститут	1210	1880	670	11.617
common_voice_uk_21076639	t	u	1710	1800	90	t	80	інститут	1210	1880	670	11.617
common_voice_uk_21076640	t	a	710	830	120	k	170	так	670	1000	330	13.208
common_voice_uk_21076642	b	i	3740	3800	60	t	90	робітників	3550	4300	750	12.205
common_voice_uk_21076643	t	a	1080	1190	110	k	110	так	1010	1300	290	8.824
common_voice_uk_21087586	t	a	1410	1530	120	k	90	також	1280	1790	510	11.528
common_voice_uk_21087631	p	i	870	940	70	ʃ	140	пішов	830	1260	430	9.722
common_voice_uk_21087633	t	u	1000	1070	70	t	70	тут	940	1140	200	12.069
common_voice_uk_21089148	t	a	710	770	60	k	100	такий	660	990	330	12.329
common_voice_uk_21090687	b	u	1160	1260	100	t	80	бути	1050	1410	360	11.864
common_voice_uk_21090703	t	a	1510	1560	50	t	90	татуювання	1430	2300	870	11.765
common_voice_uk_21090716	d	a	1590	1730	140	t	80	додаток	1380	2010	630	11.511
common_voice_uk_21090726	t	u	3620	3680	60	p	80	виступила	3210	3960	750	12.315
common_voice_uk_21090728	t	a	1390	1530	140	t	80	статус	1190	1800	610	11.624
common_voice_uk_21090728	t	u	1610	1690	80	s	110	статус	1190	1800	610	11.624
common_voice_uk_21090729	t	a	2670	2730	60	k	120	таке	2560	3110	550	8.945
common_voice_uk_21090730	p	i	1180	1260	80	ʃ	150	пішов	1080	1670	590	9.583
common_voice_uk_21090741	b	a	910	1060	150	k	100	собаки	480	1280	800	9.223
common_voice_uk_21095863	b	ɪ	1370	1540	170	s	140	особисті	910	1820	910	10.211
common_voice_uk_21095885	p	ɪ	1200	1310	110	s	100	списку	1010	1550	540	12.391
common_voice_uk_21095885	t	a	1630	1690	60	k	70	також	1550	1900	350	12.391
common_voice_uk_21095898	k	u	1670	1750	80	p	70	окупація	1500	2200	700	11.532
common_voice_uk_21095916	t	u	1160	1220	60	p	30	доступ	730	1250	520	11.845
common_voice_uk_21095934	t	u	3060	3160	100	p	80	виступ	2690	3240	550	11.346
common_voice_uk_21095935	d	ɪ	2040	2130	90	t	110	ходити	1800	2420	620	11.905
common_voice_uk_21095943	t	a	1160	1240	80	k	130	таке	1110	1540	430	9.848
common_voice_uk_21095966	t	a	1360	1440	80	k	70	таки	1290	1590	300	11.364
common_voice_uk_21095968	d	ɪ	3190	3220	30	t	100	кредитування	2990	3790	800	13.371
common_voice_uk_21095973	t	a	1140	1200	60	k	110	такою	1070	1520	450	12.637
common_voice_uk_21095982	b	u	1240	1330	90	t	100	бути	1190	1470	280	13.148
common_voice_uk_21098322	k	u	990	1060	70	p	120	скупий	770	1360	590	9.524
common_voice_uk_21098328	t	a	720	750	30	k	90	так	640	840	200	12.934
common_voice_uk_21100519	p	ɪ	830	880	50	t	80	питання	770	1200	430	14.449
common_voice_uk_21106622	p	ɪ	2150	2220	70	s	140	писали	2100	2640	540	10.387
common_voice_uk_21106625	k	u	1160	1230	70	p	90	купила	1060	1680	620	10.088
