path	Consonant_before_vowel	Vowel	Start_time_V(ms)	End_time_V(ms)	Duration_V(ms)	Phone_after_V	Duration_phone_after_V(ms)	Word	Starttime_word(ms)	Endtime_word(ms)	Word_Duration(ms)	Speaker_rate
common_voice_ba_25387006	b	ɑ	800	890	90	ʃ	120	башҡаса	710	1630	920	9.396
common_voice_ba_25387045	d	ɑ	1970	2060	90	t	130	председателе	1490	2460	970	10.517
common_voice_ba_25387070	b	ɑ	1810	1920	110	ʃ	110	башҡаса	1700	2440	740	8.389
common_voice_ba_25387079	d	a	2730	2850	120	ʃ	270	өндәшмәне	2430	3250	820	6.069
common_voice_ba_25387083	t	ɑ	1330	1460	130	ʃ	150	таш	1260	1610	350	9.398
common_voice_ba_25387087	b	ɑ	1700	1780	80	ʃ	150	башлана	1650	2210	560	11.340
common_voice_ba_25387142	t	ɑ	1730	1790	60	p	160	тапҡанды	1600	2330	730	8.696
common_voice_ba_25387156	d	ɑ	2100	2180	80	t	80	председателе	1670	2490	820	11.656
common_voice_ba_25387178	t	ɑ	1140	1240	100	t	90	татыу	1080	1470	390	7.583
common_voice_ba_25387190	t	a	1790	1840	50	p	150	мәктәптә	1470	2280	810	8.430
common_voice_ba_25387239	t	ɑ	1600	1700	100	p	130	тапҡанды	1480	2190	710	8.333
common_voice_ba_25387267	t	ɑ	4220	4300	80	ʃ	160	курсташ	3820	4460	640	9.116
common_voice_ba_25387367	t	ɑ	1280	1500	220	ʃ	150	таштимер	1240	2180	940	6.452
common_voice_ba_25387435	t	ɑ	1730	1800	70	p	170	тапҡандар	1510	2500	990	6.433
common_voice_ba_25387474	b	ɑ	1390	1520	130	ʃ	170	баш	1250	1690	440	13.306
common_voice_ba_25387475	t	ɑ	750	810	60	p	80	тапатып	650	1210	560	13.213
common_voice_ba_25387475	p	ɑ	890	970	80	t	110	тапатып	650	1210	560	13.213
common_voice_ba_25387475	ɡ	a	1570	1710	140	s	190	үлтергәс	1210	1900	690	13.213
common_voice_ba_25387488	k	a	2510	2700	190	s	320	үткәс	2230	3020	790	10.080
common_voice_ba_25387522	t	a	3010	3060	50	p	100	мәктәптәр	2720	3400	680	8.724
common_voice_ba_25387529	t	a	1300	1370	70	k	120	етәкләшеп	1140	1930	790	13.448
common_voice_ba_25387571	d	ɑ	1440	1520	80	k	140	редакторын	1090	1960	870	11.538
common_voice_ba_25387600	k	a	1650	1790	140	ʃ	200	энекәш	1310	1990	680	9.763
common_voice_ba_25387601	t	a	2290	2350	60	k	110	етәкләшеп	2110	2820	710	14.440
common_voice_ba_25387622	t	a	1230	1280	50	p	40	мәктәпкә	890	1510	620	13.029
common_voice_ba_25387661	k	a	2180	2270	90	ʃ	250	кәшфи	2070	2780	710	6.031
common_voice_ba_25387674	k	a	2320	2380	60	p	110	кәпәсе	2260	2740	480	12.371
common_voice_ba_25387788	t	u	1980	2020	40	p	70	тупһаға	1820	2380	560	9.091
common_voice_ba_25387804	b	a	2420	2500	80	t	120	һибәтович	2230	2890	660	10.839
common_voice_ba_25387861	b	ɑ	1590	1700	110	ʃ	140	башлы	1520	2070	550	5.980
common_voice_ba_25387915	b	ɑ	1820	1910	90	ʃ	150	башлы	1710	2160	450	8.411
common_voice_ba_25388035	t	ɑ	1720	1800	80	p	240	туҡтап	1380	2040	660	14.343
common_voice_ba_25388054	b	ɑ	770	820	50	ʃ	100	башҡа	710	1060	350	9.884
common_voice_ba_25388182	ɡ	a	4580	4680	100	s	240	итмәгәс	4130	4920	790	9.744
common_voice_ba_25388232	b	ɑ	1800	1880	80	t	150	ҡабаттан	1520	2270	750	6.995
common_voice_ba_25388503	t	ɑ	510	560	50	ʃ	130	класташтарға	170	1130	960	9.027
common_voice_ba_25388505	t	ɑ	1430	1520	90	ʃ	110	таштимер	1390	1960	570	12.838
common_voice_ba_25388558	b	ɑ	370	460	90	ʃ	100	башҡаһына	270	1000	730	9.091
common_voice_ba_25388612	k	a	1090	1170	80	ʃ	110	кәшфи	1010	1400	390	9.186
common_voice_ba_25388857	ɡ	a	1780	1880	100	s	120	күргәс	1390	2000	610	6.311
common_voice_ba_25388876	t	ɑ	1070	1170	100	ʃ	130	таштимерен	1000	1750	750	15.707
common_voice_ba_25388911	b	u	2410	2470	60	s	120	автобусты	1970	2680	710	11.715
common_voice_ba_25388912	b	ɑ	1360	1440	80	ʃ	100	баш	1270	1540	270	10.135
common_voice_ba_25389010	b	ɑ	1580	1700	120	ʃ	130	башы	1470	1890	420	8.904
common_voice_ba_25389025	t	a	1760	1820	60	p	60	мәктәпкә	1370	2010	640	12.683
common_voice_ba_25389180	t	ɑ	1720	1800	80	ʃ	150	таштимер	1640	2690	1050	8.475
common_voice_ba_25389244	b	ɑ	1050	1110	60	ʃ	90	башҡа	1010	1340	330	6.954
common_voice_ba_25389303	b	ɑ	3060	3090	30	ʃ	140	башлағандары	2990	3680	690	12.566
common_voice_ba_25389412	t	a	1450	1490	40	p	190	мәктәптә	1060	1860	800	8.309
common_voice_ba_25389474	t	a	1480	1540	60	s	80	итәсәк	1300	1740	440	14.198
common_voice_ba_25389479	k	a	1840	1910	70	s	120	ишеткәс	1450	2030	580	9.740
common_voice_ba_25389520	t	a	1630	1680	50	s	110	итәсәк	1490	1950	460	13.333
common_voice_ba_25390689	k	a	2790	2910	120	ʃ	50	кәштәләге	2700	3540	840	7.018
common_voice_ba_25390740	b	ɑ	1900	1990	90	ʃ	80	башҡорт	1860	2300	440	12.651
common_voice_ba_25390808	k	a	2880	2980	100	s	190	еткәс	2580	3170	590	10.463
common_voice_ba_25390811	k	a	1560	1690	130	s	190	ишеткәс	1190	1880	690	10.644
common_voice_ba_25390941	t	a	790	1040	250	k	110	тәк	740	1150	410	10.480
common_voice_ba_25390955	b	ɑ	1090	1180	90	ʃ	100	башҡа	980	1460	480	10.394
common_voice_ba_25390987	t	ɑ	1200	1270	70	p	80	тапҡыр	1090	1470	380	12.979
common_voice_ba_25390998	t	ɑ	2430	2520	90	p	120	туҡтап	2130	2640	510	10.000
common_voice_ba_25391101	d	ɑ	1370	1460	90	t	110	председатель	940	1650	710	12.143
common_voice_ba_25391385	t	ɑ	870	950	80	p	160	тапҡан	810	1440	630	10.599
common_voice_ba_25391483	b	ɑ	990	1080	90	ʃ	90	башыңдан	830	1580	750	6.140
common_voice_ba_25391585	t	ɑ	1130	1230	100	t	110	татлы	970	1540	570	11.521
common_voice_ba_25391604	ɡ	a	1590	1710	120	s	150	биргәс	1310	1860	550	8.416
common_voice_ba_25393416	t	ɑ	1360	1420	60	ʃ	100	класташымдың	1010	1830	820	11.198
common_voice_ba_25393416	b	ɑ	1870	1950	80	ʃ	120	башын	1830	2240	410	11.198
common_voice_ba_25393515	t	ɑ	1580	1640	60	ʃ	120	тоташтырып	1380	2090	710	11.475
common_voice_ba_25393536	b	ɑ	2270	2360	90	ʃ	120	башын	2110	2630	520	8.876
common_voice_ba_25393558	t	ɑ	2460	2550	90	ʃ	90	таш	2320	2640	320	11.746
common_voice_ba_25393559	k	a	2210	2330	120	s	120	ишеткәс	1740	2450	710	10.000
common_voice_ba_25393566	b	u	3020	3090	70	ʃ	80	буш	2940	3170	230	10.266
common_voice_ba_25393667	k	ɑ	1010	1070	60	p	80	капитан	940	1550	610	8.730
common_voice_ba_25393741	t	ɑ	1300	1340	40	p	100	туҡтап	1100	1440	340	9.524
common_voice_ba_25393776	k	a	1600	1670	70	s	170	еткәс	1410	1840	430	11.720
common_voice_ba_25393776	k	a	2320	2370	50	k	70	кәксәйгән	2140	2840	700	11.720
common_voice_ba_25393783	k	a	2140	2220	80	s	160	эләккәс	1840	2380	540	9.635
common_voice_ba_25393802	ɡ	a	1720	1810	90	s	130	ебәргәс	1300	1940	640	10.470
common_voice_ba_25393834	ɡ	a	1870	1970	100	s	160	тигәс	1690	2130	440	13.230
common_voice_ba_25393873	t	a	2200	2270	70	k	50	етәксеһенең	1960	2750	790	13.984
common_voice_ba_25393928	t	ɑ	1260	1350	90	p	90	тапҡыр	1190	1610	420	12.536
common_voice_ba_25394261	b	u	1830	1900	70	ʃ	100	буш	1730	2000	270	12.795
common_voice_ba_25394281	k	a	2530	2600	70	s	110	бәләкәстәремде	2210	3360	1150	10.427
common_voice_ba_25394285	t	u	2120	2190	70	t	120	институтта	1730	2480	750	13.551
common_voice_ba_25394316	b	ɑ	2540	2610	70	t	100	ҡабаттан	2370	2930	560	8.101
common_voice_ba_25394366	d	ɑ	1820	1900	80	t	100	председатель	1430	2200	770	12.736
common_voice_ba_25394428	d	ɑ	2420	2480	60	p	90	дырылдап	2040	2570	530	13.284
common_voice_ba_25394473	t	u	1040	1110	70	t	80	туташы	1000	1520	520	11.359
common_voice_ba_25394473	t	ɑ	1190	1340	150	ʃ	110	туташы	1000	1520	520	11.359
common_voice_ba_25394473	ɡ	a	2370	2510	140	s	80	ингәс	2070	2590	520	11.359
common_voice_ba_25394494	b	u	1730	1800	70	t	70	бутаған	1680	2230	550	7.583
common_voice_ba_25394553	b	ɑ	2350	2430	80	t	90	ҡабатлап	2180	2720	540	12.230
common_voice_ba_25394579	t	a	960	1070	110	ʃ	70	иптәш	720	1140	420	9.023
common_voice_ba_25394589	t	a	1930	1990	60	ʃ	90	иптәштәрең	1680	2380	700	14.167
common_voice_ba_25394619	b	ɑ	1620	1690	70	ʃ	90	башың	1580	1980	400	10.860
common_voice_ba_25394624	t	ɑ	670	780	110	ʃ	110	ташландыҡ	630	1250	620	14.213
common_voice_ba_25394646	t	a	1450	1500	50	p	50	мәктәпкә	1150	1660	510	17.143
common_voice_ba_25394867	t	ɑ	2470	2530	60	ʃ	80	маташты	2320	2770	450	10.540
common_voice_ba_25394868	t	ɑ	1870	1940	70	p	120	туҡтап	1560	2060	500	11.570
common_voice_ba_25394890	ɡ	a	1940	2030	90	s	110	күргәс	1700	2140	440	14.286
common_voice_ba_25394902	t	ɑ	1610	1690	80	p	130	тапҡыр	1510	1950	440	14.238
common_voice_ba_25394905	d	ɑ	2470	2510	40	s	80	кырандасҡа	2100	2740	640	9.091
common_voice_ba_25394955	p	ɑ	1830	1890	60	k	90	пакетты	1760	2210	450	12.773
common_voice_ba_25394955	ɡ	a	2440	2530	90	s	200	күргәс	2210	2730	520	12.773
common_voice_ba_25394969	b	ɑ	1430	1500	70	ʃ	80	баштан	1380	1710	330	10.323
common_voice_ba_25394970	t	a	3030	3090	60	k	50	етәксеһе	2870	3340	470	16.624
common_voice_ba_25394982	t	ɑ	1520	1570	50	t	80	туҡтатырға	1300	1820	520	13.688
common_voice_ba_25394983	t	ɑ	1990	2060	70	ʃ	100	таштимер	1940	2370	430	14.040
common_voice_ba_25395009	b	ɑ	1780	1870	90	t	80	батыршин	1720	2310	590	13.151
common_voice_ba_25395013	t	ɑ	1130	1200	70	ʃ	80	таштимер	1070	1500	430	16.335
common_voice_ba_25395013	d	ɑ	1880	1960	80	t	80	председателдең	1500	2300	800	16.335
common_voice_ba_25395025	b	ɑ	1640	1710	70	ʃ	120	башына	1530	1960	430	13.004
common_voice_ba_25395066	t	a	1550	1650	100	ʃ	180	иптәш	1310	1830	520	8.421
common_voice_ba_25395075	ɡ	a	1310	1390	80	s	110	күргәс	980	1500	520	12.609
common_voice_ba_25395075	b	ɑ	1800	1910	110	ʃ	130	башым	1690	2180	490	12.609
common_voice_ba_25395077	k	a	1530	1610	80	s	120	ишеткәс	1140	1730	590	11.549
common_voice_ba_25395132	t	ɑ	1600	1650	50	p	130	һыҡтап	1200	1780	580	11.483
common_voice_ba_25395173	k	a	2730	2840	110	s	130	еткәс	2430	2970	540	9.239
common_voice_ba_25395184	t	ɑ	1250	1310	60	ʃ	80	маташа	1090	1590	500	12.121
common_voice_ba_25395203	b	a	2450	2550	100	t	100	мөхәббәт	1990	2650	660	5.579
common_voice_ba_25395206	b	ɑ	1880	1950	70	ʃ	160	башларға	1800	2410	610	7.901
common_voice_ba_25395230	t	ɑ	1480	1530	50	p	120	тапҡанын	1430	2000	570	11.429
common_voice_ba_25395231	b	ɑ	2410	2480	70	ʃ	120	башлаған	2350	2790	440	10.462
common_voice_ba_25395236	b	ɑ	2200	2280	80	ʃ	160	баш	2120	2440	320	16.716
common_voice_ba_25395247	t	ɑ	1820	1870	50	p	150	тапты	1690	2100	410	11.385
common_voice_ba_25395252	t	ɑ	1130	1200	70	p	90	туҡтап	830	1290	460	12.288
common_voice_ba_25395276	d	ɑ	2420	2480	60	t	70	шапылдата	2030	2610	580	8.661
common_voice_ba_25395280	ɡ	a	850	910	60	s	90	килгәс	570	1000	430	15.385
common_voice_ba_25395326	b	ɑ	1280	1340	60	s	150	колбаса	1000	1590	590	15.312
common_voice_ba_25395393	t	ɑ	2900	2970	70	ʃ	120	ташлап	2810	3230	420	11.080
common_voice_ba_25395396	t	ɑ	1820	1870	50	ʃ	120	класташымдың	1550	2220	670	10.894
common_voice_ba_25395444	b	ɑ	1640	1720	80	ʃ	100	баш	1550	1820	270	13.043
common_voice_ba_25395447	t	u	2110	2260	150	t	80	институтыңды	1610	2470	860	15.130
common_voice_ba_25395447	ɡ	ɑ	2750	2830	80	s	100	ммнмлпгас	2470	2930	460	15.130
common_voice_ba_25395452	b	ɑ	2020	2110	90	s	200	колбаса	1670	2540	870	9.789
common_voice_ba_25395486	k	a	1880	1990	110	s	190	еткәс	1600	2180	580	11.111
common_voice_ba_25395494	t	ɑ	2490	2610	120	p	80	тап	2320	2690	370	11.696
common_voice_ba_25395497	b	ɑ	1920	1990	70	ʃ	130	башланһа	1860	2470	610	13.609
common_voice_ba_25395513	d	a	2920	2990	70	p	110	кеткелдәп	2420	3100	680	9.569
common_voice_ba_25395513	b	ɑ	4100	4170	70	t	90	батҡан	4020	4610	590	9.569
common_voice_ba_25395515	b	ɑ	2090	2170	80	ʃ	150	башланы	2050	2550	500	10.482
common_voice_ba_25395521	d	ɑ	2160	2230	70	t	100	председателе	1820	2450	630	14.134
common_voice_ba_25395524	ɡ	a	3370	3450	80	s	170	тигәс	3120	3620	500	7.692
common_voice_ba_25395536	k	a	1330	1410	80	k	120	кәкре	1240	1580	340	15.000
common_voice_ba_25395560	b	ɑ	1650	1680	30	ʃ	10	баш	1560	1690	130	14.286
common_voice_ba_25395590	ɡ	a	3440	3530	90	s	90	ингәс	3140	3620	480	8.255
common_voice_ba_25395590	b	u	3850	3960	110	ʃ	90	буш	3780	4050	270	8.255
common_voice_ba_25395591	ɡ	a	2140	2260	120	s	180	көлгәс	1870	2440	570	11.722
common_voice_ba_25395618	d	ɑ	1450	1530	80	t	70	председатель	1050	1670	620	14.433
common_voice_ba_25395618	d	ɑ	2300	2380	80	t	90	председатель	1940	2570	630	14.433
common_voice_ba_25395633	k	a	1390	1480	90	s	80	ишеткәс	1010	1560	550	12.351
common_voice_ba_25395639	b	ɑ	880	950	70	ʃ	110	башында	770	1360	590	5.806
common_voice_ba_25395643	b	a	1420	1480	60	t	80	һәйбәт	1230	1560	330	16.304
common_voice_ba_25395659	t	a	4440	4530	90	t	110	тәтер	4340	4730	390	7.823
common_voice_ba_25395663	ɡ	a	2960	3080	120	s	180	килгәс	2660	3260	600	9.342
common_voice_ba_25395716	k	ɑ	910	980	70	p	80	капитан	830	1320	490	14.348
common_voice_ba_25395733	b	ɑ	2620	2670	50	ʃ	170	башларға	2580	3170	590	12.162
common_voice_ba_25395766	k	ɑ	2580	2680	100	s	130	кассаға	2480	3050	570	9.827
common_voice_ba_25395800	k	a	2130	2220	90	s	90	киткәс	1900	2310	410	13.968
common_voice_ba_25395819	t	ɑ	3350	3400	50	ʃ	150	класташым	2990	3620	630	8.228
common_voice_ba_25395829	t	ɑ	3060	3120	60	ʃ	90	таштимергә	2960	3560	600	12.521
common_voice_ba_25395850	b	ɑ	2270	2340	70	ʃ	120	башымды	2170	2650	480	10.593
common_voice_ba_25395851	ɡ	a	1650	1740	90	s	140	кергәс	1440	1880	440	15.407
common_voice_ba_25395851	b	ɑ	2260	2340	80	ʃ	130	башынан	2210	2680	470	15.407
common_voice_ba_25395866	t	ɑ	460	550	90	ʃ	100	таштимер	390	920	530	11.392
common_voice_ba_25395871	b	ɑ	2350	2430	80	ʃ	110	башыма	2250	2650	400	16.099
common_voice_ba_25395895	t	a	880	930	50	p	80	мәктәптән	640	1140	500	10.914
common_voice_ba_25395910	b	ɑ	3270	3330	60	ʃ	120	башлаһа	3230	3760	530	11.517
common_voice_ba_25395915	k	ɑ	2220	2270	50	ʃ	80	алкашка	2020	2450	430	14.976
common_voice_ba_25395953	b	ɑ	3460	3550	90	ʃ	120	башын	3420	3840	420	8.965
common_voice_ba_25395973	b	ɑ	1030	1150	120	ʃ	130	башың	890	1450	560	11.837
common_voice_ba_25396013	b	a	2180	2290	110	t	110	һибәтович	1970	2740	770	9.341
common_voice_ba_25396022	b	ɑ	1100	1170	70	t	90	атбатҡан	830	1460	630	14.939
common_voice_ba_25396064	b	ɑ	2400	2460	60	ʃ	120	башынан	2280	2730	450	10.571
common_voice_ba_25396121	b	a	2220	2310	90	t	110	мөхәббәт	1820	2420	600	14.754
common_voice_ba_25396236	k	a	1800	1910	110	s	160	ишеткәс	1420	2070	650	13.919
common_voice_ba_25396250	b	ɑ	3830	3880	50	ʃ	140	башлағас	3760	4480	720	9.985
common_voice_ba_25396540	t	u	2640	2720	80	p	180	туп	2590	2900	310	11.077
common_voice_ba_25396585	t	ɑ	1240	1330	90	t	110	кстати	960	1620	660	12.252
common_voice_ba_25396589	b	ɑ	1690	1770	80	ʃ	80	башҡа	1590	2040	450	11.330
common_voice_ba_25396635	d	ɑ	1150	1200	50	ʃ	100	ауылдаштар	800	1470	670	5.637
common_voice_ba_25396654	t	ɑ	2060	2160	100	ʃ	140	таш	2000	2300	300	7.586
common_voice_ba_25396672	b	ɑ	1020	1100	80	t	140	батыршин	890	1620	730	12.863
common_voice_ba_25396769	t	u	1390	1460	70	t	100	туташ	1280	1840	560	11.724
common_voice_ba_25396769	t	ɑ	1560	1630	70	ʃ	210	туташ	1280	1840	560	11.724
common_voice_ba_25397163	b	ɑ	1000	1110	110	ʃ	140	башланырға	870	1770	900	11.168
common_voice_ba_25397196	b	ɑ	1080	1140	60	ʃ	70	башҡаса	1040	1480	440	13.587
common_voice_ba_25397197	b	ɑ	1250	1360	110	ʃ	90	баш	1180	1450	270	13.761
common_voice_ba_25397268	b	ɑ	1810	1920	110	ʃ	120	башҡа	1690	2310	620	10.857
common_voice_ba_25397421	k	a	1860	1960	100	s	120	ишеткәс	1380	2080	700	10.976
common_voice_ba_25397427	d	ɑ	2010	2130	120	t	100	кандидатлыҡтан	1520	2630	1110	10.127
common_voice_ba_25397430	b	ɑ	1010	1190	180	ʃ	170	баш	850	1360	510	8.772
common_voice_ba_25397433	t	ɑ	3820	3870	50	p	90	тапшырған	3770	4330	560	10.653
common_voice_ba_25397470	d	a	1360	1440	80	ʃ	140	төркөмдәштәр	810	1760	950	9.199
common_voice_ba_25397543	b	ɑ	2930	3010	80	ʃ	90	башында	2850	3330	480	9.283
common_voice_ba_25397562	b	ɑ	900	980	80	ʃ	80	башҡаса	830	1370	540	11.439
common_voice_ba_25397569	t	ɑ	1690	1760	70	ʃ	120	таштимерен	1570	2280	710	13.757
common_voice_ba_25397626	t	ɑ	2750	2850	100	s	100	тас	2640	2950	310	12.048
common_voice_ba_25397633	d	ɑ	2760	2850	90	t	120	председателенә	2370	3330	960	13.333
common_voice_ba_25397681	b	u	3050	3120	70	ʃ	140	бушлай	2940	3440	500	10.573
common_voice_ba_25397900	b	ɑ	540	600	60	ʃ	90	башҡа	430	890	460	7.254
common_voice_ba_25397912	b	ɑ	870	990	120	ʃ	120	башҡа	770	1300	530	9.312
common_voice_ba_25397927	k	a	2490	2570	80	ʃ	140	кәшфи	2360	3070	710	11.400
common_voice_ba_25397933	k	a	1130	1210	80	ʃ	110	кәштәлә	1070	1540	470	11.359
common_voice_ba_25397933	t	ɑ	2510	2600	90	t	140	татлыларға	2420	3150	730	11.359
common_voice_ba_25397944	b	ɑ	1690	1780	90	ʃ	110	башына	1570	2050	480	8.411
common_voice_ba_25397977	b	ɑ	830	910	80	ʃ	180	башлап	790	1320	530	11.737
common_voice_ba_25398021	b	ɑ	1160	1220	60	ʃ	80	башҡа	1060	1430	370	12.778
common_voice_ba_25398141	b	ɑ	1170	1260	90	ʃ	120	башы	1130	1430	300	6.222
common_voice_ba_25398198	b	ɑ	230	300	70	ʃ	120	башында	130	600	470	9.924
common_voice_ba_25398207	k	a	2130	2250	120	s	150	ишеткәс	1680	2400	720	9.416
common_voice_ba_25398240	b	ɑ	1340	1400	60	ʃ	80	башҡа	1240	1700	460	7.540
common_voice_ba_25398313	b	ɑ	3010	3110	100	ʃ	150	башы	2970	3450	480	12.938
common_voice_ba_25398317	b	ɑ	1180	1240	60	ʃ	90	башҡа	1080	1560	480	10.732
common_voice_ba_25398341	t	ɑ	1070	1170	100	ʃ	100	таштимер	1020	1570	550	9.278
common_voice_ba_25398355	d	ɑ	2060	2180	120	t	60	датель	1980	2350	370	10.256
common_voice_ba_25398477	k	a	830	920	90	k	190	кәкре	740	1260	520	8.108
common_voice_ba_25398478	b	ɑ	2440	2490	50	ʃ	140	башланған	2330	3000	670	11.175
common_voice_ba_25398500	b	ɑ	1660	1740	80	ʃ	90	башымды	1570	2090	520	11.450
common_voice_ba_25398542	t	ɑ	1620	1690	70	p	90	тапана	1550	1990	440	14.441
common_voice_ba_25398582	b	ɑ	2110	2180	70	ʃ	120	башлағас	2020	2700	680	10.496
common_voice_ba_25398650	t	ɑ	1990	2070	80	p	100	тапҡыр	1920	2280	360	13.538
common_voice_ba_25398683	ɡ	a	1530	1650	120	s	100	күргәс	1350	1750	400	10.297
common_voice_ba_25398766	t	ɑ	1060	1140	80	ʃ	80	ташҡын	1010	1440	430	11.158
common_voice_ba_25398775	t	a	850	920	70	p	120	мәктәптә	560	1230	670	13.419
common_voice_ba_25398776	b	ɑ	1710	1780	70	ʃ	130	башлаған	1630	2160	530	10.651
