path	Consonant_before_vowel	Vowel	Start_time_V(ms)	End_time_V(ms)	Duration_V(ms)	Phone_after_V	Duration_phone_after_V(ms)	Word	Starttime_word(ms)	Endtime_word(ms)	Word_Duration(ms)	Speaker_rate
common_voice_id_19059415	d	a	1210	1270	60	k	60	tidak	1020	1330	310	13.761
common_voice_id_19059416	d	a	1330	1380	50	k	30	tidak	1140	1410	270	13.362
common_voice_id_19059416	b	i	1450	1500	50	s	130	bisa	1410	1680	270	13.362
common_voice_id_19059426	t	a	1680	1740	60	k	30	meletakkan	1320	1960	640	12.5
common_voice_id_19059439	ɡ	a	2110	2170	60	p	90	menganggap	1690	2260	570	13.608
common_voice_id_19059440	p	a	1000	1040	40	k	70	apakah	820	1210	390	13.834
common_voice_id_19059441	p	a	1540	1590	50	k	90	pak	1480	1680	200	13.659
common_voice_id_19059453	d	a	2080	2140	60	k	40	tidak	1860	2180	320	11.518
common_voice_id_19059459	d	a	1340	1370	30	k	30	tidak	1150	1400	250	13.679
common_voice_id_19059481	t	u	2460	2500	40	k	80	untuk	2300	2580	280	14.455
common_voice_id_19059481	d	a	2820	2880	60	k	40	tidak	2580	2920	340	14.455
common_voice_id_19059482	p	a	950	990	40	s	110	pasangan	890	1290	400	13.65
common_voice_id_19059482	p	i	2070	2150	80	s	170	berpisah	1790	2570	780	13.65
common_voice_id_19059483	p	a	1250	1300	50	k	100	apakah	1070	1510	440	11.508
common_voice_id_19059484	b	u	1630	1680	50	k	90	bukanlah	1550	2040	490	10.427
common_voice_id_19059491	d	a	1500	1540	40	k	30	tidak	1310	1570	260	11.765
common_voice_id_19059494	d	a	1700	1780	80	s	110	merekomendasikan	1130	2130	1000	13.924
common_voice_id_19059509	k	a	1260	1300	40	t	70	berkat	1020	1370	350	13.578
common_voice_id_19059509	d	a	2520	2570	50	p	110	dapat	2470	2830	360	13.578
common_voice_id_19059509	p	a	2680	2730	50	t	100	dapat	2470	2830	360	13.578
common_voice_id_19059509	k	u	3130	3170	40	k	100	melakukan	2830	3440	610	13.578
common_voice_id_19059511	p	a	1580	1650	70	k	130	apakah	1410	1910	500	12.538
common_voice_id_19059511	b	i	2660	2690	30	s	100	bisa	2630	2850	220	12.538
common_voice_id_19059516	p	a	1160	1220	60	t	50	cepat	960	1270	310	12.23
common_voice_id_19059532	t	a	1020	1070	50	s	90	tas	950	1160	210	14.074
common_voice_id_19059539	k	u	1920	1980	60	k	70	melakukan	1590	2160	570	12.838
common_voice_id_19059547	k	a	780	820	40	k	90	kakak	700	1040	340	13.873
common_voice_id_19059547	k	a	910	960	50	k	80	kakak	700	1040	340	13.873
common_voice_id_19059562	k	a	1520	1620	100	s	90	kulkas	1200	1710	510	11.837
common_voice_id_19059563	d	a	1990	2080	90	t	150	datang	1950	2480	530	11.936
common_voice_id_19059575	p	a	1570	1630	60	t	70	tempat	1310	1700	390	14.286
common_voice_id_19059576	b	u	1540	1640	100	s	90	bus	1450	1730	280	13.483
common_voice_id_19059576	d	a	1920	1950	30	k	40	tidak	1730	1990	260	13.483
common_voice_id_19059577	t	u	1550	1590	40	k	70	untuk	1360	1660	300	13.982
common_voice_id_19059593	b	u	980	1040	60	s	110	bus	910	1150	240	12.447
common_voice_id_19059606	k	u	1860	1950	90	k	60	membungkukkan	1220	2280	1060	10.309
common_voice_id_19059612	p	a	1430	1510	80	k	100	pak	1370	1610	240	11.924
common_voice_id_19059613	p	a	2000	2100	100	s	160	paspor	1910	2480	570	10.182
common_voice_id_19059618	d	i	1130	1170	40	s	120	gadis	960	1290	330	13.216
common_voice_id_19059618	b	u	2060	2120	60	k	80	bukan	1990	2350	360	13.216
common_voice_id_19059618	t	i	3070	3120	50	k	100	kecantikannya	2640	3730	1090	13.216
common_voice_id_19059623	b	i	940	1020	80	k	110	hobiku	690	1180	490	13.194
common_voice_id_19059636	d	a	1220	1250	30	k	30	tidak	1020	1280	260	12
common_voice_id_19059638	d	i	1730	1780	50	p	110	dipergunakan	1670	2420	750	13.127
common_voice_id_19059641	p	a	640	720	80	k	110	pak	580	830	250	11.695
common_voice_id_19059646	t	u	1770	1810	40	k	40	untuk	1610	1850	240	13.551
common_voice_id_19059650	p	i	920	1020	100	k	130	pikir	820	1270	450	11.717
common_voice_id_19059650	b	u	1740	1780	40	k	50	sibuk	1520	1830	310	11.717
common_voice_id_19059651	d	a	1420	1530	110	k	160	padaku	1190	1940	750	13.608
common_voice_id_19059663	p	i	1170	1280	110	k	150	pikir	1090	1660	570	11.905
common_voice_id_19059664	k	i	1050	1100	50	t	90	kita	970	1230	260	11.823
common_voice_id_19059671	t	a	1630	1700	70	p	100	tetap	1400	1800	400	12.548
common_voice_id_19059672	d	a	2080	2180	100	k	30	tidak	1860	2210	350	11.404
common_voice_id_19061946	d	a	1310	1370	60	k	70	tidak	1110	1440	330	13.426
common_voice_id_19061954	d	a	1930	1980	50	k	30	tidak	1710	2010	300	11.979
common_voice_id_19061954	b	i	2050	2080	30	s	150	bisa	2010	2290	280	11.979
common_voice_id_19061956	d	a	1420	1480	60	k	50	tidak	1210	1530	320	13.953
common_voice_id_19061958	t	u	1850	1890	40	k	90	untuk	1590	1980	390	12.273
common_voice_id_19061965	d	a	1730	1780	50	k	30	tidak	1530	1810	280	13.964
common_voice_id_19061969	d	a	1860	1890	30	k	40	tidak	1690	1930	240	12.258
common_voice_id_19061969	b	i	1980	2020	40	s	110	bisa	1930	2190	260	12.258
common_voice_id_19061969	d	i	2250	2310	60	p	100	dipinjam	2190	2850	660	12.258
common_voice_id_19061975	t	a	2320	2390	70	p	150	tetapi	2140	2660	520	13.356
common_voice_id_19061977	t	u	1410	1440	30	k	70	untuk	1240	1510	270	15.139
common_voice_id_19061978	d	a	1980	2040	60	k	40	tidak	1810	2080	270	13.366
common_voice_id_19061978	b	i	2120	2150	30	s	110	bisa	2080	2320	240	13.366
common_voice_id_19061986	k	i	990	1050	60	t	80	kita	920	1200	280	14.721
common_voice_id_19061986	d	a	1380	1420	40	k	40	tidak	1200	1460	260	14.721
common_voice_id_19061986	b	i	1510	1540	30	s	110	bisa	1460	1690	230	14.721
common_voice_id_19061988	p	i	1190	1280	90	k	130	pikir	1100	1560	460	11.94
common_voice_id_19061992	d	a	2060	2110	50	p	110	mendapatkan	1920	2540	620	14.59
common_voice_id_19061992	p	a	2220	2300	80	t	40	mendapatkan	1920	2540	620	14.59
common_voice_id_19061995	k	i	1880	1920	40	t	80	kita	1810	2040	230	14.706
common_voice_id_19061996	d	a	1390	1420	30	k	40	tidak	1210	1460	250	12.5
common_voice_id_19061997	k	i	1320	1380	60	t	90	kita	1240	1500	260	15.337
common_voice_id_19061999	k	a	1040	1110	70	k	150	kaki	970	1300	330	13.675
common_voice_id_19062010	p	u	1860	1940	80	k	140	pukul	1760	2160	400	12.863
common_voice_id_19062011	d	u	1350	1420	70	p	70	hidup	1120	1490	370	10.448
common_voice_id_19062012	b	u	790	860	70	k	100	buku	710	1000	290	13.504
common_voice_id_19062014	b	i	1260	1310	50	s	130	bisa	1180	1500	320	12.871
common_voice_id_19062015	d	a	1800	1830	30	k	30	tidak	1610	1860	250	12.273
common_voice_id_19062016	d	a	1260	1350	90	p	100	mendapatkan	1080	1830	750	13.277
common_voice_id_19062016	p	a	1450	1540	90	t	30	mendapatkan	1080	1830	750	13.277
common_voice_id_19062017	k	i	1170	1240	70	p	120	meskipun	860	1500	640	12.329
common_voice_id_19062018	b	u	1750	1800	50	k	90	bukan	1700	2020	320	13.693
common_voice_id_19062019	t	i	940	1000	60	k	80	ketika	720	1140	420	12.219
common_voice_id_19062021	p	u	820	880	60	t	80	putraku	760	1330	570	14.091
common_voice_id_19062023	p	a	840	970	130	k	50	pak	780	1020	240	11.677
common_voice_id_19062023	p	u	2670	2730	60	s	110	perpustakaan	2420	3580	1160	11.677
common_voice_id_19062023	t	a	2900	2980	80	k	90	perpustakaan	2420	3580	1160	11.677
common_voice_id_19062030	d	a	1610	1650	40	k	40	tidak	1380	1690	310	12.338
common_voice_id_19062032	b	u	1220	1300	80	k	80	buka	1120	1430	310	11.94
common_voice_id_19062043	k	i	1500	1550	50	t	100	kita	1370	1720	350	12.219
common_voice_id_19062047	d	a	1730	1770	40	k	40	tidak	1510	1810	300	11.111
common_voice_id_19062048	p	a	800	850	50	k	50	pak	740	900	160	12.027
common_voice_id_19062059	d	a	1470	1530	60	k	50	tidak	1290	1580	290	13.732
common_voice_id_19062068	p	a	1580	1630	50	s	130	pasokan	1500	2030	530	14.554
common_voice_id_19062068	d	u	2290	2370	80	k	110	produk	2030	2480	450	14.554
common_voice_id_19062069	d	a	1650	1700	50	k	40	tidak	1450	1740	290	12.295
common_voice_id_19062083	d	a	1670	1710	40	k	30	tidak	1490	1740	250	14.488
common_voice_id_19062331	k	a	1800	1850	50	t	60	mengangkat	1470	1910	440	15.19
common_voice_id_19062335	t	u	1860	1890	30	s	110	memutuskan	1580	2140	560	16.783
common_voice_id_19062336	d	i	1090	1150	60	k	50	sedikit	930	1330	400	14.696
common_voice_id_19062336	k	i	1200	1260	60	t	70	sedikit	930	1330	400	14.696
common_voice_id_19062337	d	a	1510	1570	60	k	40	tidak	1300	1610	310	13.043
common_voice_id_19062340	p	u	560	680	120	k	70	pukulannya	500	1120	620	17.742
common_voice_id_19062340	d	a	1310	1350	40	k	50	tidak	1120	1400	280	17.742
common_voice_id_19062340	b	i	1510	1550	40	s	30	bisa	1400	1590	190	17.742
common_voice_id_19062340	ɡ	i	1750	1780	30	t	30	begitu	1590	1840	250	17.742
common_voice_id_19062352	b	u	400	450	50	k	80	bukan	360	700	340	14.935
common_voice_id_19062352	b	u	730	780	50	k	60	bukan	700	940	240	14.935
common_voice_id_19062361	d	a	1340	1390	50	k	70	tidak	1170	1460	290	14.583
common_voice_id_19062364	d	a	1210	1280	70	k	60	tidak	990	1340	350	18.75
common_voice_id_19062364	d	i	1370	1420	50	p	90	diperbolehkan	1340	2070	730	18.75
common_voice_id_19062365	p	a	800	870	70	k	40	pak	740	910	170	14.103
common_voice_id_19062382	d	i	1220	1260	40	s	90	disebabkan	1190	1760	570	15.331
common_voice_id_19062383	p	a	780	830	50	k	100	apakah	590	1020	430	13.333
common_voice_id_19062387	d	a	1310	1350	40	k	40	tidak	1120	1390	270	16.949
common_voice_id_19062387	b	i	1430	1470	40	s	90	bisa	1390	1610	220	16.949
common_voice_id_19062389	t	u	1730	1760	30	k	70	untuk	1580	1830	250	14.236
common_voice_id_19062392	b	u	1390	1450	60	k	100	buku	1290	1620	330	12.963
common_voice_id_19062400	d	a	1250	1310	60	k	60	tidak	1030	1370	340	15.108
common_voice_id_19062401	d	a	1180	1250	70	k	70	tidak	940	1320	380	10.843
common_voice_id_19062413	k	i	750	790	40	t	30	sakit	540	820	280	14.599
common_voice_id_19062415	b	u	980	1080	100	t	70	tersebut	680	1150	470	14.468
common_voice_id_19062415	d	a	1340	1370	30	k	30	tidak	1150	1400	250	14.468
common_voice_id_19062416	k	a	1350	1420	70	k	120	kaki	1280	1600	320	15.026
common_voice_id_19062419	t	u	980	1050	70	k	30	mengantuk	670	1080	410	17.68
common_voice_id_19062429	d	a	1000	1030	30	k	30	tidak	790	1060	270	15.847
common_voice_id_19062445	t	a	670	730	60	k	90	tak	600	820	220	15.444
common_voice_id_19062445	d	a	1220	1270	50	p	90	dapat	1170	1540	370	15.444
common_voice_id_19062445	p	a	1360	1410	50	t	130	dapat	1170	1540	370	15.444
common_voice_id_19078279	d	a	1600	1660	60	k	40	tidak	1410	1700	290	12
common_voice_id_19078281	k	u	1940	1990	50	k	70	melakukan	1680	2200	520	14.964
common_voice_id_19078283	d	a	1940	1970	30	k	50	tidak	1730	2020	290	14.113
common_voice_id_19078285	d	a	1840	1890	50	k	60	tidak	1660	1950	290	16.038
common_voice_id_19078286	d	a	1450	1480	30	k	40	tidak	1290	1520	230	11.65
common_voice_id_19078290	d	i	1930	1980	50	k	120	dikatakan	1870	2450	580	16.154
common_voice_id_19078290	k	a	2100	2130	30	t	50	dikatakan	1870	2450	580	16.154
common_voice_id_19078290	t	a	2180	2230	50	k	80	dikatakan	1870	2450	580	16.154
common_voice_id_19078292	d	a	1450	1490	40	k	40	tidak	1290	1530	240	16.514
common_voice_id_19078297	d	a	1280	1320	40	p	80	hadapan	1110	1490	380	14.103
common_voice_id_19078297	k	i	2020	2060	40	t	70	kita	1950	2190	240	14.103
common_voice_id_19078297	t	a	3640	3690	50	p	120	tetapi	3460	3970	510	14.103
common_voice_id_19078298	b	u	1190	1260	70	k	60	bukan	1140	1390	250	14.783
common_voice_id_19078310	t	a	1990	2040	50	p	90	tapi	1920	2170	250	13.758
common_voice_id_19078312	d	a	1660	1700	40	k	60	tidak	1470	1760	290	15.459
common_voice_id_19078350	k	a	1960	2030	70	s	110	aplikasi	1560	2210	650	15.185
common_voice_id_19078350	p	a	2380	2430	50	k	110	apakah	2240	2680	440	15.185
common_voice_id_19078352	b	a	1300	1350	50	t	150	baterai	1240	1630	390	12.121
common_voice_id_19078421	k	a	1380	1450	70	t	90	berkata	1200	1770	570	15.075
common_voice_id_19078422	k	u	1580	1610	30	p	40	cukup	1370	1650	280	15.385
common_voice_id_19078429	b	u	1490	1590	100	k	70	bukan	1410	1790	380	11.45
common_voice_id_19078430	k	a	2070	2100	30	s	70	kasus	2000	2350	350	14.468
common_voice_id_19078432	p	a	840	900	60	k	60	pak	780	960	180	15.47
common_voice_id_19078433	b	u	1570	1620	50	k	70	bukan	1540	1800	260	14.286
common_voice_id_19080214	b	i	1230	1280	50	s	90	bisa	1170	1420	250	13.971
common_voice_id_19080215	p	i	2320	2380	60	t	70	sempit	2070	2450	380	16.599
common_voice_id_19080217	p	a	1330	1360	30	k	50	pak	1240	1410	170	15.464
common_voice_id_19080224	b	u	1500	1550	50	t	80	tersebut	1210	1630	420	14.935
common_voice_id_19080228	d	a	1930	1960	30	k	40	tidak	1730	2000	270	15.655
common_voice_id_19080234	d	u	1880	1930	50	t	60	sudut	1700	1990	290	15.488
common_voice_id_19080238	k	i	1130	1170	40	t	80	kita	1060	1310	250	15.556
common_voice_id_19080243	p	a	1820	1880	60	s	90	paspor	1710	2110	400	16.078
common_voice_id_19080243	t	i	2380	2420	40	k	50	ketika	2230	2500	270	16.078
common_voice_id_19080249	d	a	1630	1700	70	t	90	datang	1590	1930	340	15.331
common_voice_id_19080250	b	u	1510	1560	50	t	50	ribut	1360	1610	250	15.698
common_voice_id_19080251	k	i	1040	1080	40	t	50	kita	1000	1180	180	16.29
common_voice_id_19080251	d	u	1320	1370	50	k	30	duduk	1180	1400	220	16.29
common_voice_id_19080257	d	a	1620	1650	30	k	40	tidak	1440	1690	250	16.588
common_voice_id_19080261	d	a	1400	1450	50	k	30	tidak	1200	1480	280	15
common_voice_id_19080261	d	a	1510	1560	50	p	80	dapat	1480	1730	250	15
common_voice_id_19080261	p	a	1640	1680	40	t	50	dapat	1480	1730	250	15
common_voice_id_19080264	d	a	1170	1230	60	t	70	datang	1140	1410	270	15
common_voice_id_19080266	d	u	1450	1500	50	k	60	duduk	1290	1560	270	16.41
common_voice_id_19080267	t	a	1010	1040	30	k	90	taksi	950	1230	280	14
common_voice_id_19080273	d	a	1380	1410	30	k	30	tidak	1210	1440	230	17.341
common_voice_id_19080275	p	a	1040	1090	50	k	70	apakah	870	1300	430	13.953
common_voice_id_19080909	d	a	940	1040	100	k	40	tidak	760	1080	320	10.526
common_voice_id_19080910	k	a	1480	1560	80	t	70	kata	1400	1690	290	12.605
common_voice_id_19080910	b	a	2210	2330	120	t	30	terlambat	1690	2360	670	12.605
common_voice_id_19083083	k	a	1360	1410	50	t	80	katakan	1300	1700	400	12.5
common_voice_id_19083083	t	a	1490	1530	40	k	60	katakan	1300	1700	400	12.5
common_voice_id_19083084	t	a	1330	1390	60	k	110	ceritakan	1060	1730	670	15.942
common_voice_id_19083106	b	u	1690	1770	80	k	80	ibuku	1540	1890	350	14.035
common_voice_id_19083107	d	a	2800	2840	40	k	30	tidak	2660	2870	210	14.943
common_voice_id_19083108	d	u	1950	2000	50	p	40	hidup	1650	2040	390	15.522
common_voice_id_19083761	d	a	1360	1400	40	k	50	tidak	1200	1450	250	15.244
common_voice_id_19083762	d	a	1610	1640	30	p	40	dapat	1570	1760	190	17.829
common_voice_id_19083762	p	a	1680	1710	30	t	50	dapat	1570	1760	190	17.829
common_voice_id_19083765	t	a	930	960	30	k	60	tak	870	1020	150	16.043
common_voice_id_19083765	p	i	1220	1300	80	k	90	terpikir	1020	1500	480	16.043
common_voice_id_19083765	b	i	1540	1600	60	s	60	bisa	1500	1700	200	16.043
common_voice_id_19083769	t	a	1400	1450	50	k	40	tak	1320	1490	170	16.529
common_voice_id_19083769	b	i	1530	1570	40	s	80	bisa	1490	1680	190	16.529
common_voice_id_19083780	d	a	1340	1370	30	t	90	datang	1290	1580	290	14.829
common_voice_id_19083785	p	a	960	990	30	k	90	apakah	800	1140	340	16.667
common_voice_id_19083785	b	i	1210	1280	70	s	110	bisa	1140	1450	310	16.667
common_voice_id_19083792	d	i	1320	1380	60	k	70	dikenal	1280	1630	350	14.51
common_voice_id_19083794	t	i	2280	2330	50	k	50	ketika	2010	2420	410	14.841
common_voice_id_19090410	p	a	760	800	40	t	60	cepatlah	600	1010	410	16.931
common_voice_id_19090410	k	a	1310	1380	70	t	70	berangkat	1010	1450	440	16.931
common_voice_id_19090411	p	a	920	950	30	k	100	pak	840	1050	210	15.47
common_voice_id_19115383	t	i	1460	1560	100	k	70	tikus	1330	1800	470	13.415
common_voice_id_19115383	k	u	1630	1700	70	s	100	tikus	1330	1800	470	13.415
common_voice_id_19115384	d	i	1820	1900	80	t	60	ditemukan	1780	2260	480	15.951
common_voice_id_19115385	d	a	1580	1610	30	k	30	tidak	1430	1640	210	16.346
common_voice_id_19115385	b	i	1680	1730	50	s	100	bisa	1640	1860	220	16.346
common_voice_id_19115386	d	a	1200	1280	80	k	50	tidak	1060	1330	270	14.907
common_voice_id_19115387	b	i	1250	1290	40	s	80	bisa	1190	1410	220	15.104
common_voice_id_19115404	p	a	1270	1330	60	k	80	apakah	1080	1470	390	16.228
common_voice_id_19115404	b	i	1790	1840	50	s	100	bisa	1720	1970	250	16.228
common_voice_id_19115407	b	i	1280	1400	120	k	80	hobiku	990	1540	550	11.842
common_voice_id_19115413	p	a	2120	2170	50	k	80	merupakan	1890	2390	500	12.807
common_voice_id_19115415	k	a	1250	1290	40	s	100	makasih	1070	1430	360	15.789
common_voice_id_19115417	p	a	880	970	90	k	30	pak	820	1000	180	15.668
common_voice_id_19115457	k	a	1020	1100	80	s	110	makasih	850	1570	720	9.722
common_voice_id_19115460	p	i	1230	1320	90	k	30	pikir	1160	1450	290	13.816
common_voice_id_19115463	d	i	1410	1450	40	t	70	ditulis	1370	1750	380	14.419
common_voice_id_19162489	p	a	1310	1350	40	k	100	apakah	1100	1620	520	13.904
common_voice_id_19162492	d	u	860	920	60	k	50	duduklah	720	1070	350	15.556
common_voice_id_19162493	t	a	1720	1750	30	s	80	atas	1540	1830	290	16.878
common_voice_id_19162511	t	a	1800	1850	50	p	80	tetapi	1630	2000	370	15.854
common_voice_id_19162511	k	a	2060	2120	60	k	60	kakak	2000	2260	260	15.854
common_voice_id_19162511	k	a	2180	2220	40	k	40	kakak	2000	2260	260	15.854
common_voice_id_19162514	p	i	1220	1280	60	k	50	pikir	1140	1420	280	15.942
common_voice_id_19162514	d	a	1860	1900	40	k	60	tidak	1660	1960	300	15.942
common_voice_id_19162515	p	a	880	910	30	k	80	apakah	700	1160	460	13.475
common_voice_id_19162518	k	a	1060	1090	30	t	50	dekat	890	1140	250	15.676
common_voice_id_19162529	d	i	1420	1480	60	t	80	ditemukan	1380	1880	500	15.029
common_voice_id_19162556	p	a	1490	1530	40	t	70	tepat	1270	1600	330	15.789
common_voice_id_19162566	d	a	1020	1060	40	k	60	tidak	830	1120	290	16.098
common_voice_id_19162567	d	a	1080	1110	30	k	30	tidak	940	1140	200	15.152
common_voice_id_19162567	b	i	1180	1240	60	s	60	bisa	1140	1330	190	15.152
common_voice_id_19165775	t	a	1460	1520	60	s	170	atas	1280	1690	410	8.571
common_voice_id_19165777	d	a	1870	1940	70	k	30	tidak	1730	1970	240	10.66
common_voice_id_19192526	d	i	1310	1400	90	k	90	adik	1140	1490	350	10.647
common_voice_id_19192529	t	a	2680	2750	70	p	130	tapi	2610	3000	390	11.044
common_voice_id_19192538	p	a	890	970	80	k	110	apakah	680	1290	610	12.014
common_voice_id_19192539	k	i	1720	1770	50	t	100	kita	1570	1960	390	11.798
common_voice_id_19192550	d	a	2220	2330	110	p	120	menghadap	1780	2450	670	12.795
common_voice_id_19192552	p	a	1180	1230	50	s	100	lepas	1000	1330	330	11.811
common_voice_id_19192560	k	i	610	680	70	t	130	kita	500	930	430	10.552
common_voice_id_19192560	b	i	1010	1090	80	s	130	bisa	930	1310	380	10.552
common_voice_id_19192562	k	u	1420	1490	70	k	80	melakukannya	1160	2060	900	11.148
common_voice_id_19192577	d	a	700	730	30	k	30	tidak	490	760	270	15.672
common_voice_id_19192578	b	a	1280	1320	40	t	50	terlambat	940	1370	430	20.155
common_voice_id_19192579	b	i	730	760	30	s	90	bisakah	680	1140	460	14.423
common_voice_id_19192579	k	i	1210	1300	90	t	60	kita	1140	1420	280	14.423
common_voice_id_19192585	k	a	990	1080	90	t	90	kata	920	1270	350	12.134
common_voice_id_19192588	t	a	1550	1600	50	k	110	terletak	1150	1710	560	13.478
common_voice_id_19192603	t	u	1280	1350	70	p	100	menutup	960	1450	490	11.842
common_voice_id_19192616	p	a	540	580	40	k	130	pak	470	710	240	13.866
common_voice_id_19192618	k	a	940	990	50	p	120	kapalnya	870	1460	590	13.684
common_voice_id_19192618	k	u	1840	1890	50	t	110	mengangkut	1460	2000	540	13.684
common_voice_id_19192619	k	u	1650	1740	90	k	100	mangkuk	1370	1840	470	11.65
common_voice_id_19192628	d	i	1550	1610	60	p	80	dipakai	1520	2280	760	13.497
common_voice_id_19192628	p	a	1690	1780	90	k	150	dipakai	1520	2280	760	13.497
common_voice_id_19192633	d	a	820	870	50	k	30	tidak	610	900	290	13.684
common_voice_id_19192635	d	a	1150	1220	70	k	50	tidak	930	1270	340	11.494
common_voice_id_19192639	p	a	630	670	40	k	70	apakah	470	850	380	11.2
common_voice_id_19192649	p	a	700	760	60	k	100	apakah	520	1000	480	13.497
common_voice_id_19192661	p	a	490	580	90	k	60	pak	420	640	220	13.77
common_voice_id_19192671	b	u	1540	1620	80	t	90	tersebut	1180	1710	530	15.546
common_voice_id_19192672	p	u	1770	1840	70	t	140	komputer	1520	2140	620	14.713
common_voice_id_19192672	d	a	2630	2710	80	s	120	dasar	2570	2950	380	14.713
common_voice_id_19192673	d	i	810	860	50	k	60	dikatakan	740	1350	610	13.248
common_voice_id_19192673	k	a	920	990	70	t	90	dikatakan	740	1350	610	13.248
common_voice_id_19192673	t	a	1080	1130	50	k	80	dikatakan	740	1350	610	13.248
common_voice_id_19192685	b	i	1460	1490	30	s	110	kehabisan	1190	1680	490	14.365
common_voice_id_19192686	d	u	1380	1440	60	k	100	merindukan	1080	1690	610	14.465
common_voice_id_19192687	k	a	1010	1060	50	s	110	kasih	920	1340	420	11.823
common_voice_id_19192704	b	i	1190	1220	30	s	80	bisa	1130	1360	230	15.169
common_voice_id_19192709	d	i	1500	1550	50	s	90	disebut	1450	1850	400	15.152
common_voice_id_19192721	k	i	960	1010	50	t	60	kita	880	1120	240	14.091
common_voice_id_19192722	k	i	540	590	50	t	80	kita	450	740	290	15.972
common_voice_id_19192723	b	u	1140	1270	130	k	60	sibuk	780	1330	550	11.448
common_voice_id_19192737	b	a	680	740	60	p	120	bapak	560	980	420	13.806
common_voice_id_19192737	p	a	860	910	50	k	70	bapak	560	980	420	13.806
common_voice_id_19192738	p	u	680	800	120	k	60	pukul	630	1000	370	12.195
common_voice_id_19192745	p	a	1330	1380	50	k	180	pak	1210	1560	350	10.299
common_voice_id_19192747	p	a	2440	2510	70	t	110	tercepat	2070	2620	550	15.924
common_voice_id_19192760	k	i	970	1010	40	t	80	sakit	700	1090	390	14.672
common_voice_id_19192760	t	u	1380	1440	60	t	100	tutup	1320	1660	340	14.672
common_voice_id_19192760	t	u	1540	1610	70	p	50	tutup	1320	1660	340	14.672
common_voice_id_19192762	p	a	680	730	50	k	110	apakah	500	1010	510	14.386
common_voice_id_19192764	d	u	1540	1620	80	p	50	hidup	1280	1670	390	12.5
common_voice_id_19192788	b	u	1610	1670	60	k	80	bukanlah	1540	2090	550	15.982
common_voice_id_19192810	d	a	990	1090	100	k	60	tidak	800	1150	350	14.851
common_voice_id_19192811	k	a	820	910	90	s	130	kasih	750	1260	510	14.431
common_voice_id_19192811	k	a	2100	2150	50	t	90	memberkati	1790	2290	500	14.431
common_voice_id_19192814	b	a	1460	1560	100	t	90	batas	1380	1820	440	13.453
common_voice_id_19192818	d	a	1350	1380	30	k	30	tidak	1210	1410	200	14.986
common_voice_id_19192825	p	a	740	790	50	k	80	apakah	560	970	410	14.322
common_voice_id_19192826	k	u	720	770	50	k	50	kuku	630	860	230	12.381
common_voice_id_19192830	d	i	1630	1690	60	k	60	sedikit	1460	1870	410	14.052
common_voice_id_19192830	k	i	1750	1810	60	t	60	sedikit	1460	1870	410	14.052
common_voice_id_19192832	t	a	1180	1260	80	k	60	meletakkan	820	1550	730	12
common_voice_id_19192834	t	i	1470	1520	50	k	80	matematika	1050	1670	620	15.695
common_voice_id_19192834	d	i	1730	1800	70	t	60	ditulis	1670	2150	480	15.695
common_voice_id_19192837	d	a	940	980	40	k	30	tidak	730	1010	280	14.932
common_voice_id_19192841	k	u	1410	1500	90	k	90	melakukannya	1150	1860	710	13.953
