path	Consonant_before_vowel	Vowel	Start_time_V(ms)	End_time_V(ms)	Duration_V(ms)	Phone_after_V	Duration_phone_after_V(ms)	Word	Starttime_word(ms)	Endtime_word(ms)	Word_Duration(ms)	Speaker_rate
common_voice_sq_37780242	k	u	1340	1480	140	ʃ	300	dikush	1130	1780	650	7.395
common_voice_sq_37783173	d	i	300	350	50	s	140	diskriminimi	200	1010	810	14.286
common_voice_sq_37783176	k	a	1930	2070	140	p	50	kapi	1820	2180	360	13.174
common_voice_sq_37783177	b	a	1090	1250	160	t	70	debati	890	1380	490	12.531
common_voice_sq_37783177	d	a	2290	2400	110	t	90	vidatoksi	2110	2790	680	12.531
common_voice_sq_37790506	b	u	870	950	80	t	70	butani	680	1400	720	8.333
common_voice_sq_37790510	k	i	1140	1240	100	ʃ	110	publikisht	810	1490	680	16.760
common_voice_sq_37790523	b	a	1440	1490	50	ʃ	80	bashkëpunim	1390	1830	440	17.600
common_voice_sq_37791243	t	i	1830	1940	110	k	40	politik	1510	1980	470	9.809
common_voice_sq_37791265	b	a	2340	2430	90	t	60	zbatimit	2190	2830	640	11.875
common_voice_sq_37791270	b	a	2200	2290	90	ʃ	160	bashkë	2140	2570	430	8.612
common_voice_sq_37791275	t	a	2190	2290	100	t	50	drejtat	1900	2340	440	12.329
common_voice_sq_37791598	b	a	1660	1720	60	ʃ	130	bashkuara	1600	2240	640	11.413
common_voice_sq_37791603	t	a	1690	1810	120	ʃ	180	denktash	1200	1990	790	10.000
common_voice_sq_37791605	p	u	2900	2940	40	t	60	deputetin	2730	3250	520	13.273
common_voice_sq_37791606	p	a	1130	1220	90	t	50	pati	1080	1320	240	14.773
common_voice_sq_37792663	d	u	2150	2190	40	k	40	reduktuan	1930	2590	660	13.569
common_voice_sq_37792675	ɡ	u	2770	2810	40	ʃ	120	ngushëllime	2610	3210	600	15.658
common_voice_sq_37792676	k	a	1050	1140	90	t	60	katseli	990	1660	670	13.879
common_voice_sq_37792852	b	i	1000	1040	40	s	110	bisedimet	850	1600	750	11.549
common_voice_sq_37792852	d	i	2610	2700	90	s	130	midis	2440	2830	390	11.549
common_voice_sq_37792871	d	i	1360	1410	50	s	150	disa	1160	1700	540	11.215
common_voice_sq_37792875	p	a	1190	1280	90	s	50	sipas	840	1330	490	10.219
common_voice_sq_37792886	t	i	2080	2180	100	p	60	tipike	2020	2680	660	12.605
common_voice_sq_37792886	p	i	2240	2400	160	k	80	tipike	2020	2680	660	12.605
common_voice_sq_37792889	b	i	1200	1240	40	s	110	bisedimet	1080	1920	840	12.079
common_voice_sq_37792947	p	a	2470	2550	80	s	140	pasi	2420	2740	320	10.277
common_voice_sq_37792959	b	a	560	630	70	ʃ	110	bashkëjetesa	440	1280	840	12.922
common_voice_sq_37792959	b	a	2310	2390	80	ʃ	80	bashkëjetesa	2260	3020	760	12.922
common_voice_sq_37792970	d	i	1590	1660	70	t	70	fundit	1260	1730	470	13.105
common_voice_sq_37792972	p	a	1190	1310	120	t	80	patjetër	1150	1670	520	13.580
common_voice_sq_37792974	t	i	920	980	60	k	80	politikanët	590	1320	730	13.684
common_voice_sq_37792992	t	i	1050	1200	150	k	70	faktikisht	730	1570	840	10.727
common_voice_sq_37792992	k	i	1270	1380	110	ʃ	150	faktikisht	730	1570	840	10.727
common_voice_sq_37793514	p	u	2570	2640	70	t	80	deputeten	2320	3090	770	8.437
common_voice_sq_37794949	p	a	1840	2000	160	t	90	principata	1290	2270	980	9.406
common_voice_sq_37794973	p	a	1940	2010	70	s	160	pasoi	1840	2300	460	10.320
common_voice_sq_37795391	k	i	2160	2300	140	ʃ	130	gjeografikisht	1290	2490	1200	10.843
common_voice_sq_37795391	p	i	3520	3620	100	t	110	shtypit	3110	3730	620	10.843
common_voice_sq_37795404	p	a	1170	1260	90	s	130	sipas	880	1390	510	10.803
common_voice_sq_37795422	k	u	2060	2140	80	p	60	nënkupton	1740	2460	720	11.450
common_voice_sq_37795428	p	a	1440	1540	100	s	150	sipas	1150	1690	540	12.115
common_voice_sq_37795436	k	a	1860	1930	70	p	60	kapacitete	1790	2650	860	12.222
common_voice_sq_37795437	p	a	710	820	110	s	70	pas	630	890	260	12.203
common_voice_sq_37795443	p	i	1980	2060	80	t	60	spitalit	1810	2500	690	13.497
common_voice_sq_37795447	d	i	1420	1510	90	t	70	ditën	1340	1700	360	10.256
common_voice_sq_37795449	d	i	940	980	40	s	130	disa	830	1220	390	11.864
common_voice_sq_37795451	d	i	1610	1680	70	t	30	fundit	1320	1710	390	13.349
common_voice_sq_37795454	k	i	1180	1240	60	ʃ	60	kishte	1120	1440	320	13.068
common_voice_sq_37795455	p	u	1730	1800	70	t	60	deputetin	1520	2190	670	12.915
common_voice_sq_37795468	d	i	1220	1270	50	s	140	disa	1160	1510	350	11.796
common_voice_sq_37795481	d	i	1090	1140	50	s	120	disa	950	1360	410	11.355
common_voice_sq_37795493	p	a	1420	1600	180	t	70	pati	1350	1740	390	10.059
common_voice_sq_37795494	t	i	1920	2020	100	k	60	demokratike	1380	2140	760	11.663
common_voice_sq_37795495	d	i	790	820	30	s	150	disa	650	1110	460	12.412
common_voice_sq_37795502	p	u	1590	1690	100	t	70	deputetin	1420	2070	650	11.741
common_voice_sq_37795510	p	a	1580	1790	210	k	30	pak	1530	1820	290	11.243
common_voice_sq_37795515	p	a	970	1060	90	k	90	pakica	900	1360	460	10.566
common_voice_sq_37795529	d	a	1730	1840	110	t	60	sekondat	1230	1900	670	13.158
common_voice_sq_37795564	t	i	990	1090	100	ʃ	190	absolutisht	360	1440	1080	11.350
common_voice_sq_37795570	k	u	1340	1430	90	ʃ	140	gjithkush	1020	1570	550	11.050
common_voice_sq_37795576	t	i	2460	2560	100	k	70	antike	2230	2720	490	12.500
common_voice_sq_37795577	p	i	1930	2040	110	t	30	grupit	1640	2070	430	14.236
common_voice_sq_37795589	k	u	570	600	30	ʃ	100	kushtetuta	490	1170	680	13.393
common_voice_sq_37795589	t	u	900	1010	110	t	60	kushtetuta	490	1170	680	13.393
common_voice_sq_37795639	p	a	1040	1120	80	s	110	pas	960	1230	270	13.415
common_voice_sq_37795639	d	i	2580	2650	70	s	120	dispozicion	2530	3500	970	13.415
common_voice_sq_37795641	b	i	1560	1610	50	s	130	bisedova	1530	2130	600	12.069
common_voice_sq_37795649	p	i	2000	2080	80	t	60	grupit	1720	2140	420	13.443
common_voice_sq_37795663	p	a	1520	1640	120	k	70	pakënaqësi	1420	2190	770	11.055
common_voice_sq_37795674	d	i	1280	1340	60	s	130	disa	1230	1580	350	12.428
common_voice_sq_37795696	ɡ	a	1770	1890	120	t	60	përgatitur	1570	2190	620	13.753
common_voice_sq_37795696	t	i	1950	2050	100	t	80	përgatitur	1570	2190	620	13.753
common_voice_sq_37795711	d	i	2890	2940	50	s	110	diskutuan	2840	3520	680	12.522
common_voice_sq_37795711	k	u	3110	3190	80	t	70	diskutuan	2840	3520	680	12.522
common_voice_sq_37795711	b	a	3560	3660	100	ʃ	100	bashkimin	3520	4130	610	12.522
common_voice_sq_37795733	p	i	2610	2750	140	k	30	olimpik	2280	2780	500	13.296
common_voice_sq_37795736	d	a	2310	2440	130	k	90	dakord	2260	2740	480	9.190
common_voice_sq_37795738	b	a	1980	2070	90	ʃ	110	bashkuan	1910	2510	600	12.308
common_voice_sq_37795772	p	u	2340	2430	90	t	60	deputetë	2130	2880	750	10.989
common_voice_sq_37795783	d	u	1350	1450	100	k	80	duken	1270	1640	370	12.230
common_voice_sq_37795822	t	a	1900	2000	100	t	70	shtatë	1710	2100	390	12.045
common_voice_sq_37795826	d	i	950	1060	110	t	70	ditët	890	1270	380	14.783
common_voice_sq_37796978	p	a	1300	1380	80	s	120	pastaj	1240	1860	620	10.879
common_voice_sq_37796978	p	a	2930	3090	160	s	170	pas	2860	3260	400	10.879
common_voice_sq_37796981	k	u	1150	1210	60	ʃ	100	kushtet	1070	1500	430	11.297
common_voice_sq_37796986	b	i	540	590	50	s	110	bisedimet	450	1130	680	14.655
common_voice_sq_37796990	k	i	1860	1900	40	ʃ	110	kishte	1790	2090	300	12.648
common_voice_sq_37796991	k	u	970	1030	60	ʃ	90	gjithkush	610	1120	510	14.958
common_voice_sq_37796995	p	a	1480	1560	80	s	120	pas	1430	1680	250	13.744
common_voice_sq_37796998	t	a	1170	1250	80	ʃ	110	tashmë	1120	1480	360	13.008
common_voice_sq_37797000	k	a	470	520	50	t	50	katër	410	670	260	15.504
common_voice_sq_37797100	d	i	3340	3400	60	s	110	diskriminuese	3250	4370	1120	10.745
common_voice_sq_37797101	t	i	3160	3250	90	s	40	partisë	2910	3360	450	10.642
common_voice_sq_37797101	t	i	3900	4030	130	k	70	demokratike	3360	4430	1070	10.642
common_voice_sq_37797102	p	u	2450	2550	100	t	60	deputeten	2280	3090	810	9.910
common_voice_sq_37797120	p	u	940	1000	60	t	50	deputetin	680	1320	640	12.667
common_voice_sq_37797121	b	u	1730	1790	60	ʃ	80	përmbush	1480	1870	390	11.989
common_voice_sq_37797121	k	a	2060	2170	110	t	50	katër	1990	2320	330	11.989
common_voice_sq_37797140	t	i	2130	2210	80	k	80	logjistika	1710	2410	700	12.967
common_voice_sq_37797140	t	a	3050	3180	130	t	50	përshtatat	2790	3390	600	12.967
common_voice_sq_37797140	t	a	3230	3300	70	t	90	përshtatat	2790	3390	600	12.967
common_voice_sq_37797142	p	u	1420	1490	70	t	50	deputet	1260	1700	440	13.873
common_voice_sq_37797142	d	i	2140	2190	50	t	50	kuvendit	1780	2240	460	13.873
common_voice_sq_37797150	d	i	990	1050	60	t	100	ditari	890	1430	540	12.500
common_voice_sq_37797154	d	i	2150	2220	70	t	80	fundit	1850	2300	450	12.284
common_voice_sq_37798714	p	u	1460	1550	90	t	80	deputetja	1220	2020	800	11.795
common_voice_sq_37798718	p	u	2190	2300	110	t	100	deputeten	1990	2870	880	10.299
common_voice_sq_37800718	t	i	3720	3800	80	t	30	institucionet	3570	4270	700	10.227
common_voice_sq_37800719	p	a	770	850	80	s	130	pasi	730	1030	300	8.636
common_voice_sq_37800721	b	i	1890	2050	160	t	60	bitola	1840	2440	600	9.662
common_voice_sq_37800722	p	a	640	800	160	t	60	principata	220	1100	880	9.137
common_voice_sq_37800724	p	a	1340	1400	60	s	110	pastaj	1310	1650	340	15.309
common_voice_sq_37800726	ɡ	a	1010	1080	70	s	140	madagaskari	620	1640	1020	10.784
common_voice_sq_37800738	t	i	2040	2150	110	k	50	demokratike	1510	2230	720	9.241
common_voice_sq_37800740	t	i	2150	2250	100	t	50	vitit	1870	2300	430	8.886
common_voice_sq_37800751	t	a	2460	2540	80	t	80	rezultate	2060	2680	620	12.312
common_voice_sq_37800755	d	i	1790	1890	100	t	30	goditi	1530	2010	480	12.075
common_voice_sq_37800767	p	i	1430	1540	110	t	60	grupit	1200	1600	400	15.066
common_voice_sq_37800773	p	a	860	980	120	t	80	principata	430	1120	690	14.724
common_voice_sq_37800774	b	u	2420	2510	90	ʃ	130	mbushej	2270	2730	460	12.560
common_voice_sq_37800776	t	a	1510	1620	110	ʃ	150	tash	1440	1770	330	10.526
common_voice_sq_37800783	ɡ	a	1140	1240	100	s	70	ngastrat	960	1530	570	12.828
common_voice_sq_37800783	d	u	2290	2380	90	k	80	duke	2220	2610	390	12.828
common_voice_sq_37800784	d	i	1460	1550	90	k	110	ndikimi	1350	1820	470	14.356
common_voice_sq_37800785	k	u	1160	1270	110	s	160	fokusi	670	1490	820	11.584
common_voice_sq_37800785	b	a	2350	2450	100	ʃ	140	bashkëpunimit	2300	3520	1220	11.584
common_voice_sq_37800790	t	a	1330	1430	100	k	90	taktikat	1270	1900	630	13.415
common_voice_sq_37800790	t	i	1590	1680	90	k	70	taktikat	1270	1900	630	13.415
common_voice_sq_37800790	k	a	1750	1840	90	t	60	taktikat	1270	1900	630	13.415
common_voice_sq_37800794	b	u	3270	3380	110	ʃ	140	mbushet	3030	3680	650	8.857
common_voice_sq_37800795	b	a	2140	2210	70	ʃ	120	bashki	2090	2510	420	17.872
common_voice_sq_37800798	t	a	870	970	100	t	40	listat	590	1010	420	15.182
common_voice_sq_37800798	d	a	1940	2180	240	t	40	kandidatët	1530	2260	730	15.182
common_voice_sq_37800800	p	a	1740	1820	80	s	130	pas	1680	1950	270	10.337
common_voice_sq_37800802	t	i	2230	2320	90	t	70	investitorë	1980	2510	530	17.031
common_voice_sq_37800804	ɡ	u	2420	2470	50	ʃ	120	ngushtojnë	2300	2830	530	15.659
common_voice_sq_37800806	p	a	1320	1400	80	s	130	sipas	970	1530	560	12.895
common_voice_sq_37800808	p	a	850	880	30	s	30	pas	780	910	130	13.031
common_voice_sq_37800814	t	a	360	480	120	t	70	rezultati	50	580	530	15.920
common_voice_sq_37800817	b	a	1510	1610	100	t	100	plumbat	1170	1710	540	11.278
common_voice_sq_37800818	k	a	2150	2240	90	t	50	katër	2080	2400	320	13.235
common_voice_sq_37800831	k	a	1430	1530	100	k	50	shkakton	1350	1730	380	16.525
common_voice_sq_37800834	p	a	630	760	130	k	40	pak	570	800	230	13.986
common_voice_sq_37800837	d	i	640	690	50	s	130	disa	480	920	440	13.025
common_voice_sq_37800841	t	a	2590	2690	100	t	60	statusin	2430	2980	550	12.596
common_voice_sq_37800841	t	u	2750	2800	50	s	120	statusin	2430	2980	550	12.596
common_voice_sq_37800842	p	a	780	840	60	s	120	pastaj	720	1190	470	12.551
common_voice_sq_37800843	k	i	1430	1470	40	ʃ	110	kishe	1340	1690	350	12.727
common_voice_sq_37800843	p	a	1760	1860	100	s	130	pasur	1690	2100	410	12.727
common_voice_sq_37800846	k	i	1140	1190	50	ʃ	130	kishim	1040	1380	340	12.500
common_voice_sq_37800847	t	a	1070	1220	150	t	70	negociatat	570	1290	720	12.598
common_voice_sq_37800848	k	u	1030	1120	90	ʃ	120	askush	690	1240	550	11.161
common_voice_sq_37800848	d	u	1650	1780	130	k	50	duket	1590	2030	440	11.161
common_voice_sq_37800849	d	u	1280	1350	70	k	30	duket	1220	1530	310	15.962
common_voice_sq_37800851	p	a	1050	1130	80	s	150	sipas	610	1280	670	8.197
common_voice_sq_37800856	p	u	1440	1530	90	t	80	deputeti	1240	1820	580	10.769
common_voice_sq_37800870	p	a	1820	1920	100	t	80	patentat	1770	2280	510	13.240
common_voice_sq_37800877	p	a	900	1050	150	t	60	patjetër	840	1500	660	9.735
common_voice_sq_37800880	p	u	2840	2920	80	ʃ	130	gjithpushtetshëm	2560	3530	970	11.663
common_voice_sq_37800883	d	i	1300	1340	40	s	130	disa	1260	1550	290	14.043
common_voice_sq_37800890	p	i	1570	1670	100	k	90	piketat	1510	2040	530	15.269
common_voice_sq_37800890	t	a	1840	1950	110	t	90	piketat	1510	2040	530	15.269
common_voice_sq_37800896	d	i	1920	1970	50	s	110	diskutoni	1870	2560	690	14.041
common_voice_sq_37800896	k	u	2170	2230	60	t	90	diskutoni	1870	2560	690	14.041
common_voice_sq_37800902	d	i	910	960	50	s	170	disa	730	1220	490	10.870
common_voice_sq_37801159	k	i	1960	2000	40	ʃ	90	kishin	1880	2230	350	13.975
common_voice_sq_37801169	p	a	2270	2350	80	s	120	pastaj	2220	2850	630	9.524
common_voice_sq_37803621	p	i	2920	2990	70	k	50	pikëpamja	2870	3470	600	10.417
common_voice_sq_37803625	d	i	2070	2190	120	k	60	dodik	1820	2250	430	12.073
common_voice_sq_37803638	d	i	550	600	50	s	100	diskreditimi	400	1260	860	13.548
common_voice_sq_37803638	d	i	910	980	70	t	90	diskreditimi	400	1260	860	13.548
common_voice_sq_37803643	b	i	1520	1680	160	k	90	rubiku	1160	2230	1070	5.607
common_voice_sq_37803644	b	a	2790	2870	80	ʃ	130	bashkëpunimin	2740	3590	850	11.287
common_voice_sq_37803685	b	u	1940	2020	80	ʃ	110	përmbushur	1660	2240	580	14.532
common_voice_sq_37803687	b	i	2720	2750	30	k	130	mbikqyrën	2600	3290	690	12.815
common_voice_sq_37803690	d	i	1340	1390	50	s	140	disa	1190	1690	500	11.340
common_voice_sq_37803697	p	i	1990	2060	70	t	50	grupit	1740	2110	370	14.835
common_voice_sq_37803697	t	i	3210	3290	80	s	40	partisë	2940	3360	420	14.835
common_voice_sq_37803701	d	a	680	790	110	k	60	dakordohemi	630	1500	870	12.093
common_voice_sq_37803712	d	i	1060	1120	60	s	110	disa	1000	1320	320	12.652
common_voice_sq_37803773	d	a	910	1060	150	ʃ	120	dashur	850	1410	560	10.791
common_voice_sq_37803784	p	a	1050	1140	90	s	100	pastaj	1010	1470	460	10.284
common_voice_sq_37803787	b	a	1750	1900	150	ʃ	100	bashkë	1700	2090	390	9.091
common_voice_sq_37803788	k	a	380	450	70	s	130	kastriot	300	1020	720	9.722
common_voice_sq_37803793	p	a	1040	1110	70	s	90	pasaportave	990	1760	770	14.035
common_voice_sq_37803793	d	i	1810	1870	60	p	50	diplomatike	1760	2590	830	14.035
common_voice_sq_37803793	t	i	2270	2390	120	k	70	diplomatike	1760	2590	830	14.035
common_voice_sq_37803800	t	a	2400	2520	120	ʃ	230	tash	2320	2750	430	12.688
common_voice_sq_37803817	p	a	460	580	120	k	70	pakistani	400	1260	860	10.465
common_voice_sq_37803817	k	i	650	680	30	s	120	pakistani	400	1260	860	10.465
common_voice_sq_37803819	d	u	2490	2620	130	k	60	duket	2430	2810	380	11.944
common_voice_sq_37803829	k	a	1590	1680	90	t	70	shkatërrua	1480	2160	680	11.963
common_voice_sq_37804255	t	i	930	1010	80	k	60	kritikët	630	1210	580	12.665
common_voice_sq_37817150	t	i	2150	2190	40	s	100	artistik	1900	2610	710	12.661
common_voice_sq_37817150	t	i	2350	2480	130	k	130	artistik	1900	2610	710	12.661
common_voice_sq_37817154	d	i	1060	1120	60	s	130	disa	920	1360	440	12.314
common_voice_sq_37817154	t	i	1660	1820	160	k	50	kritikë	1360	2000	640	12.314
common_voice_sq_37817155	k	i	2980	3030	50	ʃ	120	kishin	2890	3230	340	12.185
common_voice_sq_37817158	k	i	740	810	70	ʃ	130	kishin	630	1060	430	13.198
common_voice_sq_37817159	d	i	1610	1720	110	t	60	kreditë	1350	1810	460	12.063
common_voice_sq_37817171	p	a	2250	2320	70	s	150	pasuri	2190	2760	570	11.178
common_voice_sq_37817173	t	i	1590	1660	70	t	60	institucioneve	1330	2420	1090	10.516
common_voice_sq_37817180	k	i	1720	1790	70	ʃ	130	kishat	1600	2080	480	12.500
common_voice_sq_37817268	t	a	1040	1190	150	t	90	rezultatet	610	1520	910	13.497
common_voice_sq_37817606	p	u	2660	2700	40	t	120	deputetin	2400	3130	730	11.152
common_voice_sq_37817618	t	i	1720	1790	70	k	70	politikanët	1500	2150	650	14.698
common_voice_sq_37841576	d	i	2000	2090	90	t	100	fundit	1680	2190	510	12.168
common_voice_sq_37852527	p	u	2780	2850	70	t	60	deputeten	2580	3290	710	11.831
common_voice_sq_37973915	p	u	1750	1840	90	t	80	deputeti	1510	2290	780	10.317
common_voice_sq_37973917	p	a	1990	2050	60	k	130	paketës	1920	2510	590	15.584
common_voice_sq_38076498	d	i	640	690	50	s	110	midis	430	800	370	12.871
common_voice_sq_38076500	d	i	230	290	60	s	190	disa	200	700	500	12.849
common_voice_sq_38076592	k	a	1220	1290	70	p	60	kapadokia	1090	1780	690	12.158
common_voice_sq_38254526	d	a	1090	1170	80	ʃ	130	dashurinë	1040	1700	660	11.504
common_voice_sq_38254528	k	u	1760	1820	60	t	50	publikut	1330	1870	540	14.162
common_voice_sq_38254528	k	a	2130	2220	90	k	50	shkaktuar	2010	2530	520	14.162
common_voice_sq_38254529	b	a	1220	1290	70	s	70	mbas	1140	1360	220	11.992
common_voice_sq_38254530	p	a	490	610	120	p	60	papulias	440	1160	720	10.061
common_voice_sq_38359501	t	a	1650	1750	100	k	80	takon	1590	2070	480	8.775
common_voice_sq_38535814	p	i	1900	1940	40	t	30	grupit	1580	1970	390	12.335
common_voice_sq_38535814	t	i	2390	2500	110	s	30	partisë	2120	2560	440	12.335
common_voice_sq_38535826	t	i	970	1040	70	k	70	politika	650	1140	490	13.836
common_voice_sq_38535827	t	a	940	1110	170	ʃ	130	tash	860	1240	380	12.130
common_voice_sq_38535828	b	a	1780	1820	40	s	120	ambasadorë	1590	2570	980	11.726
common_voice_sq_38535836	t	a	800	910	110	t	30	rezultatet	460	1020	560	13.002
common_voice_sq_38535836	k	a	1150	1240	90	k	80	shkaktuan	1020	1580	560	13.002
common_voice_sq_38535838	p	a	760	930	170	s	190	pas	700	1120	420	10.026
common_voice_sq_38535839	t	a	1010	1040	30	t	30	organizatat	360	1070	710	12.853
common_voice_sq_38535841	d	i	710	790	80	s	70	midis	570	860	290	10.400
common_voice_sq_38535843	d	i	580	620	40	s	120	disa	460	800	340	11.436
common_voice_sq_38535848	t	a	1170	1310	140	k	100	kontaktit	880	1580	700	15.947
common_voice_sq_38535848	t	i	1450	1510	60	t	70	kontaktit	880	1580	700	15.947
common_voice_sq_38535851	p	a	940	1030	90	s	140	pastaj	880	1430	550	10.303
common_voice_sq_38535854	k	a	1170	1230	60	p	50	kapacitetet	1070	1780	710	14.453
common_voice_sq_38608109	k	i	820	940	120	p	60	ekipi	470	1030	560	11.809
common_voice_sq_38608109	k	i	2120	2280	160	t	60	boshkovskit	1730	2340	610	11.809
common_voice_sq_38608110	p	u	870	930	60	t	60	deputetja	650	1380	730	12.329
common_voice_sq_38904460	b	a	1910	1960	50	s	60	bastisja	1870	2390	520	14.355
common_voice_sq_38904460	t	i	2120	2200	80	s	120	bastisja	1870	2390	520	14.355
common_voice_sq_38904461	k	u	3170	3210	40	ʃ	110	kusht	3050	3380	330	9.358
common_voice_sq_38963089	k	a	1720	1810	90	t	70	shkatërrua	1550	2120	570	12.733
common_voice_sq_39139872	p	a	1950	2080	130	s	170	pas	1890	2250	360	9.633
common_voice_sq_39190751	d	u	2480	2540	60	k	60	duke	2430	2710	280	13.119
common_voice_sq_39190753	t	i	850	910	60	t	30	institucionet	620	1260	640	14.074
common_voice_sq_39190753	d	a	2530	2670	140	k	110	dakord	2480	2960	480	14.074
common_voice_sq_39190841	k	u	1850	1970	120	ʃ	160	askush	1450	2130	680	11.765
common_voice_sq_39190863	t	a	1100	1230	130	ʃ	170	tashmë	1030	1560	530	11.579
common_voice_sq_39190865	k	u	1060	1120	60	ʃ	120	askush	780	1240	460	14.000
common_voice_sq_39190880	d	i	730	760	30	t	50	ditur	690	990	300	14.444
common_voice_sq_39190880	d	i	1070	1110	40	t	70	ditur	990	1270	280	14.444
common_voice_sq_39191075	d	u	2270	2320	50	k	60	reduktimin	2090	2730	640	13.590
common_voice_sq_39191077	t	i	1310	1380	70	t	70	rastit	760	1450	690	12.205
common_voice_sq_39191139	p	a	210	240	30	t	70	patosi	80	810	730	8.219
common_voice_sq_39191140	d	u	2050	2120	70	k	60	duket	2000	2270	270	12.416
common_voice_sq_39206443	p	a	1720	1790	70	s	70	pasqyrojnë	1680	2190	510	13.270
common_voice_sq_39206455	p	u	1340	1430	90	t	60	deputetin	1150	1800	650	12.442
common_voice_sq_39206457	p	i	1280	1370	90	k	60	shpikje	1120	1530	410	12.458
common_voice_sq_39206870	t	i	1300	1380	80	s	40	partisë	1040	1450	410	17.801
common_voice_sq_39206870	t	i	1930	2030	100	k	50	demokratike	1450	2140	690	17.801
common_voice_sq_39206874	d	i	1310	1360	50	t	50	ditë	1250	1420	170	12.903
common_voice_sq_39206881	d	a	2190	2320	130	k	70	dakord	2130	2620	490	12.800
common_voice_sq_39206910	p	u	1310	1380	70	t	60	deputeti	1040	1640	600	14.535
common_voice_sq_39206911	b	a	1960	2070	110	t	80	zbatua	1800	2280	480	9.091
common_voice_sq_39206925	t	i	1430	1490	60	t	50	projektit	1040	1540	500	14.250
common_voice_sq_39206935	t	i	1570	1600	30	t	30	qytetit	1250	1630	380	14.286
common_voice_sq_39206947	t	a	1260	1350	90	k	70	taksohen	1220	1790	570	13.657
common_voice_sq_39206947	p	a	1980	2060	80	s	110	sipas	1790	2170	380	13.657
common_voice_sq_39206947	p	i	2420	2500	80	t	110	grupit	2170	2610	440	13.657
common_voice_sq_39206949	p	u	1550	1620	70	t	60	deputetin	1350	1940	590	14.286
common_voice_sq_39206950	d	i	560	590	30	s	140	disa	420	800	380	13.217
common_voice_sq_39206962	d	i	1180	1230	50	s	90	diskutimet	1130	1790	660	15.242
common_voice_sq_39206962	k	u	1380	1450	70	t	80	diskutimet	1130	1790	660	15.242
common_voice_sq_39206966	k	a	640	780	140	t	50	katër	550	910	360	12.258
